mc,date,year,month,model_type,climate_change_scenario,loss_cover_scenario,model_optimum,v_flow_mean_pred,v_loss_cover_assum,v_rainfall_total_assum
19,2020-05-01,2020.0,5,VECM,B2,50%,1,13.358801502045814,0.0201,232.88
19,2020-06-01,2020.0,6,VECM,B2,50%,1,7.745063985340295,0.02014,75.6
19,2020-07-01,2020.0,7,VECM,B2,50%,1,2.1576521790449017,0.02019,67.59
19,2020-08-01,2020.0,8,VECM,B2,50%,1,0.7860972991972162,0.02023,33.69
19,2020-09-01,2020.0,9,VECM,B2,50%,1,3.4351129593568928,0.02028,94.2
19,2020-10-01,2020.0,10,VECM,B2,50%,1,11.16526265582926,0.020319999999999998,200.3
19,2020-11-01,2020.0,11,VECM,B2,50%,1,14.946501321023119,0.02037,131.98
19,2020-12-01,2020.0,12,VECM,B2,50%,1,10.259255916545753,0.02041,29.17
19,2021-01-01,2021.0,1,VECM,B2,50%,1,2.803687963635255,0.02046,40.16
19,2021-02-01,2021.0,2,VECM,B2,50%,1,2.009776408201674,0.0205,129.66
19,2021-03-01,2021.0,3,VECM,B2,50%,1,7.6586964570325184,0.02055,284.09
19,2021-04-01,2021.0,4,VECM,B2,50%,1,14.77419016768976,0.02059,167.52
19,2021-05-01,2021.0,5,VECM,B2,50%,1,15.427192137623678,0.020640000000000002,169.43
19,2021-06-01,2021.0,6,VECM,B2,50%,1,10.35769728889683,0.02068,28.39
19,2021-07-01,2021.0,7,VECM,B2,50%,1,5.908726491576992,0.020730000000000002,43.57
19,2021-08-01,2021.0,8,VECM,B2,50%,1,5.0379148624447305,0.02077,62.55
19,2021-09-01,2021.0,9,VECM,B2,50%,1,8.105667744833681,0.020819999999999998,62.34
19,2021-10-01,2021.0,10,VECM,B2,50%,1,13.786484723589075,0.02086,176.74
19,2021-11-01,2021.0,11,VECM,B2,50%,1,15.868867339753836,0.020909999999999998,160.15
19,2021-12-01,2021.0,12,VECM,B2,50%,1,11.78250194027018,0.02095,58.5
20,2020-01-01,2020.0,1,VECM,B2,50%,1,42.595308337084134,0.06852000000000001,131.99
20,2020-02-01,2020.0,2,VECM,B2,50%,1,52.59010556324632,0.06866,16.0
20,2020-03-01,2020.0,3,VECM,B2,50%,1,55.34867735330261,0.06881,180.08
20,2020-04-01,2020.0,4,VECM,B2,50%,1,87.0762422667226,0.06895,173.77
20,2020-05-01,2020.0,5,VECM,B2,50%,1,84.14383122390086,0.0691,263.9
20,2020-06-01,2020.0,6,VECM,B2,50%,1,68.39744449191187,0.06924,105.03
20,2020-07-01,2020.0,7,VECM,B2,50%,1,41.97373965748943,0.06939,82.27
20,2020-08-01,2020.0,8,VECM,B2,50%,1,47.66773089283879,0.06953,132.9
20,2020-09-01,2020.0,9,VECM,B2,50%,1,74.7198821131633,0.06967999999999999,274.36
20,2020-10-01,2020.0,10,VECM,B2,50%,1,107.25654322434366,0.06982000000000001,342.31
20,2020-11-01,2020.0,11,VECM,B2,50%,1,115.70637196976202,0.06997,214.16
20,2020-12-01,2020.0,12,VECM,B2,50%,1,98.55984557668717,0.07011,17.07
20,2021-01-01,2021.0,1,VECM,B2,50%,1,74.90088378154292,0.07026,110.6
20,2021-02-01,2021.0,2,VECM,B2,50%,1,67.07350675646218,0.0704,40.92
20,2021-03-01,2021.0,3,VECM,B2,50%,1,82.81868761458986,0.07055,190.22
20,2021-04-01,2021.0,4,VECM,B2,50%,1,112.32510485333204,0.07069,285.64
20,2021-05-01,2021.0,5,VECM,B2,50%,1,118.91573601291859,0.07084,279.07
20,2021-06-01,2021.0,6,VECM,B2,50%,1,101.40489663184552,0.07098,61.3
20,2021-07-01,2021.0,7,VECM,B2,50%,1,74.38515620129306,0.07113,75.56
20,2021-08-01,2021.0,8,VECM,B2,50%,1,70.04895563008381,0.07127,154.72
20,2021-09-01,2021.0,9,VECM,B2,50%,1,87.26307444379131,0.07142000000000001,255.94
20,2021-10-01,2021.0,10,VECM,B2,50%,1,112.61552915663742,0.07156,294.83
20,2021-11-01,2021.0,11,VECM,B2,50%,1,120.27610023736747,0.07171,243.45
20,2021-12-01,2021.0,12,VECM,B2,50%,1,106.71897347153391,0.07185,240.41
21,2020-01-01,2020.0,1,VECM,B2,50%,1,8.05890840462947,0.04622,106.52
21,2020-02-01,2020.0,2,VECM,B2,50%,1,8.29451136971354,0.046310000000000004,55.38
21,2020-03-01,2020.0,3,VECM,B2,50%,1,8.764983988945296,0.04641,181.41
21,2020-04-01,2020.0,4,VECM,B2,50%,1,10.240457177843243,0.0465,81.68
21,2020-05-01,2020.0,5,VECM,B2,50%,1,10.597491955749282,0.0466,86.12
21,2020-06-01,2020.0,6,VECM,B2,50%,1,10.773376340615004,0.046689999999999995,62.66
21,2020-07-01,2020.0,7,VECM,B2,50%,1,10.303094567350689,0.04679,32.22
21,2020-08-01,2020.0,8,VECM,B2,50%,1,8.718682552128639,0.04688,21.48
21,2020-09-01,2020.0,9,VECM,B2,50%,1,8.139076420711337,0.04698,31.33
21,2020-10-01,2020.0,10,VECM,B2,50%,1,9.802653469637953,0.04707,63.55
21,2020-11-01,2020.0,11,VECM,B2,50%,1,10.740641902217858,0.04717,187.23
21,2020-12-01,2020.0,12,VECM,B2,50%,1,10.253946727857528,0.04726,70.56
21,2021-01-01,2021.0,1,VECM,B2,50%,1,8.111654006788426,0.04736,0.0
21,2021-02-01,2021.0,2,VECM,B2,50%,1,7.749169139172548,0.04745,62.66
21,2021-03-01,2021.0,3,VECM,B2,50%,1,8.376561859980287,0.04755,94.81
21,2021-04-01,2021.0,4,VECM,B2,50%,1,9.635860172400925,0.047639999999999995,111.14
21,2021-05-01,2021.0,5,VECM,B2,50%,1,10.232030752911085,0.04774,130.61
21,2021-06-01,2021.0,6,VECM,B2,50%,1,10.362021138799154,0.047830000000000004,0.0
21,2021-07-01,2021.0,7,VECM,B2,50%,1,9.755080934365944,0.04793,0.0
21,2021-08-01,2021.0,8,VECM,B2,50%,1,8.73152893128439,0.04802,0.0
21,2021-09-01,2021.0,9,VECM,B2,50%,1,8.764496811894281,0.048119999999999996,0.0
21,2021-10-01,2021.0,10,VECM,B2,50%,1,9.709341659274386,0.04821,61.76
21,2021-11-01,2021.0,11,VECM,B2,50%,1,10.3314563230133,0.048310000000000006,37.41
21,2021-12-01,2021.0,12,VECM,B2,50%,1,9.615932162176284,0.0484,103.12
22,2020-01-01,2020.0,1,VECM,B2,50%,1,80.17332077030915,0.02515,113.27
22,2020-02-01,2020.0,2,VECM,B2,50%,1,85.96936774863026,0.0252,0.0
22,2020-03-01,2020.0,3,VECM,B2,50%,1,72.09994279087914,0.025259999999999998,114.48
22,2020-04-01,2020.0,4,VECM,B2,50%,1,144.10394115767122,0.02531,296.24
22,2020-05-01,2020.0,5,VECM,B2,50%,1,293.63554969345023,0.02537,343.24
22,2020-06-01,2020.0,6,VECM,B2,50%,1,399.1627138902295,0.025419999999999998,521.69
22,2020-07-01,2020.0,7,VECM,B2,50%,1,377.3930327574108,0.025480000000000003,370.35
22,2020-08-01,2020.0,8,VECM,B2,50%,1,339.05032043380925,0.02553,360.51
22,2020-09-01,2020.0,9,VECM,B2,50%,1,298.63297718844484,0.02559,148.62
22,2020-10-01,2020.0,10,VECM,B2,50%,1,255.49199866057822,0.025639999999999996,284.19
22,2020-11-01,2020.0,11,VECM,B2,50%,1,218.1376906165315,0.0257,90.88
22,2020-12-01,2020.0,12,VECM,B2,50%,1,157.45799595362226,0.02575,9.04
22,2021-01-01,2021.0,1,VECM,B2,50%,1,118.3658597832837,0.025810000000000003,0.0
22,2021-02-01,2021.0,2,VECM,B2,50%,1,101.59342681118868,0.02586,0.0
22,2021-03-01,2021.0,3,VECM,B2,50%,1,110.95050412649469,0.02592,157.26
22,2021-04-01,2021.0,4,VECM,B2,50%,1,166.69763532546673,0.02597,324.96
22,2021-05-01,2021.0,5,VECM,B2,50%,1,262.147549478972,0.02603,319.84
22,2021-06-01,2021.0,6,VECM,B2,50%,1,342.3662547303738,0.026080000000000002,241.81
22,2021-07-01,2021.0,7,VECM,B2,50%,1,353.3240832680622,0.026139999999999997,189.39
22,2021-08-01,2021.0,8,VECM,B2,50%,1,321.47300661805093,0.026189999999999998,270.84
22,2021-09-01,2021.0,9,VECM,B2,50%,1,277.9061318565164,0.02625,232.98
22,2021-10-01,2021.0,10,VECM,B2,50%,1,233.74013093885517,0.0263,233.68
22,2021-11-01,2021.0,11,VECM,B2,50%,1,190.69182286385512,0.02636,172.72
22,2021-12-01,2021.0,12,VECM,B2,50%,1,144.45816979844676,0.026410000000000003,136.07
23,2020-01-01,2020.0,1,VECM,B2,50%,1,42.80367645257321,0.04874,87.53
23,2020-02-01,2020.0,2,VECM,B2,50%,1,35.65189132094838,0.048839999999999995,118.34
23,2020-03-01,2020.0,3,VECM,B2,50%,1,71.28438314459072,0.04894,0.0
23,2020-04-01,2020.0,4,VECM,B2,50%,1,158.21049849756037,0.04904,184.15
23,2020-05-01,2020.0,5,VECM,B2,50%,1,270.56037994573535,0.049139999999999996,395.57
23,2020-06-01,2020.0,6,VECM,B2,50%,1,285.28937855391,0.04924,361.56
23,2020-07-01,2020.0,7,VECM,B2,50%,1,240.4732804912551,0.049339999999999995,433.59
23,2020-08-01,2020.0,8,VECM,B2,50%,1,200.69131588996467,0.04944,315.25
23,2020-09-01,2020.0,9,VECM,B2,50%,1,165.89511924955787,0.04954,344.02
23,2020-10-01,2020.0,10,VECM,B2,50%,1,165.70090297731483,0.04964,418.92
23,2020-11-01,2020.0,11,VECM,B2,50%,1,156.4639686095261,0.04974,113.69
23,2020-12-01,2020.0,12,VECM,B2,50%,1,104.0766396075287,0.049839999999999995,12.29
23,2021-01-01,2021.0,1,VECM,B2,50%,1,61.97154977744368,0.04994,19.46
23,2021-02-01,2021.0,2,VECM,B2,50%,1,49.636236272212045,0.05004,7.17
23,2021-03-01,2021.0,3,VECM,B2,50%,1,90.35895304518591,0.05014,19.46
23,2021-04-01,2021.0,4,VECM,B2,50%,1,175.71578528590908,0.05024,165.93
23,2021-05-01,2021.0,5,VECM,B2,50%,1,248.5081507941204,0.050339999999999996,431.21
23,2021-06-01,2021.0,6,VECM,B2,50%,1,265.50504876108016,0.05044,370.39
23,2021-07-01,2021.0,7,VECM,B2,50%,1,238.2741987167201,0.050539999999999995,295.37
23,2021-08-01,2021.0,8,VECM,B2,50%,1,199.4175578359764,0.05064,360.96
23,2021-09-01,2021.0,9,VECM,B2,50%,1,175.43288725103412,0.05074,251.53
23,2021-10-01,2021.0,10,VECM,B2,50%,1,168.69652479836074,0.050839999999999996,207.92
23,2021-11-01,2021.0,11,VECM,B2,50%,1,150.02485993396385,0.05094,200.75
23,2021-12-01,2021.0,12,VECM,B2,50%,1,111.15594900216637,0.051039999999999995,111.64
24,2020-01-01,2020.0,1,VECM,B2,50%,1,6.394796814165603,0.17806,88.61
24,2020-02-01,2020.0,2,VECM,B2,50%,1,6.261238126649232,0.17840999999999999,59.66
24,2020-03-01,2020.0,3,VECM,B2,50%,1,7.730643753884351,0.17877,230.94
24,2020-04-01,2020.0,4,VECM,B2,50%,1,19.494291703862245,0.17912,216.0
24,2020-05-01,2020.0,5,VECM,B2,50%,1,26.782676884359258,0.17948,122.22
24,2020-06-01,2020.0,6,VECM,B2,50%,1,23.02145694357819,0.17983,83.08
24,2020-07-01,2020.0,7,VECM,B2,50%,1,12.70728858982784,0.18019000000000002,64.74
24,2020-08-01,2020.0,8,VECM,B2,50%,1,7.939864016412002,0.18054,70.25
24,2020-09-01,2020.0,9,VECM,B2,50%,1,11.48332728465084,0.1809,182.83
24,2020-10-01,2020.0,10,VECM,B2,50%,1,23.551793204325122,0.18125,548.38
24,2020-11-01,2020.0,11,VECM,B2,50%,1,27.65925469523381,0.18161,200.87
24,2020-12-01,2020.0,12,VECM,B2,50%,1,20.969872416942962,0.18195999999999998,14.4
24,2021-01-01,2021.0,1,VECM,B2,50%,1,11.115109916280973,0.18232,37.66
24,2021-02-01,2021.0,2,VECM,B2,50%,1,7.4515849725191865,0.18267,14.88
24,2021-03-01,2021.0,3,VECM,B2,50%,1,10.684726329463958,0.18303,99.55
24,2021-04-01,2021.0,4,VECM,B2,50%,1,19.950987373049657,0.18338,313.53
24,2021-05-01,2021.0,5,VECM,B2,50%,1,25.23163761284764,0.18374000000000001,265.59
24,2021-06-01,2021.0,6,VECM,B2,50%,1,19.700317114436306,0.18409,88.02
24,2021-07-01,2021.0,7,VECM,B2,50%,1,9.641715961414777,0.18445,50.8
24,2021-08-01,2021.0,8,VECM,B2,50%,1,5.658543710406548,0.1848,18.43
24,2021-09-01,2021.0,9,VECM,B2,50%,1,10.427291983237183,0.18516,265.27
24,2021-10-01,2021.0,10,VECM,B2,50%,1,19.889713018223347,0.18550999999999998,296.26
24,2021-11-01,2021.0,11,VECM,B2,50%,1,24.10685927387044,0.18587,269.97
24,2021-12-01,2021.0,12,VECM,B2,50%,1,18.766517024351746,0.18622,88.31
25,2020-01-01,2020.0,1,VECM,B2,50%,1,3.668626935518546,0.06361,18.75
25,2020-02-01,2020.0,2,VECM,B2,50%,1,5.293762773201081,0.06373999999999999,0.0
25,2020-03-01,2020.0,3,VECM,B2,50%,1,6.7574538074287025,0.06387000000000001,12.83
25,2020-04-01,2020.0,4,VECM,B2,50%,1,9.917379106518071,0.064,73.52
25,2020-05-01,2020.0,5,VECM,B2,50%,1,10.429489185195337,0.06412999999999999,265.96
25,2020-06-01,2020.0,6,VECM,B2,50%,1,8.971520131240881,0.06426,83.88
25,2020-07-01,2020.0,7,VECM,B2,50%,1,5.5106333850918094,0.06439,27.63
25,2020-08-01,2020.0,8,VECM,B2,50%,1,5.201998672178036,0.06452000000000001,0.0
25,2020-09-01,2020.0,9,VECM,B2,50%,1,6.777082537467662,0.06465,4.93
25,2020-10-01,2020.0,10,VECM,B2,50%,1,9.04173620479446,0.06477999999999999,180.51
25,2020-11-01,2020.0,11,VECM,B2,50%,1,10.342542047112149,0.06491,639.06
25,2020-12-01,2020.0,12,VECM,B2,50%,1,8.7416074457484,0.06504,32.07
25,2021-01-01,2021.0,1,VECM,B2,50%,1,6.352356700540099,0.06517,0.0
25,2021-02-01,2021.0,2,VECM,B2,50%,1,6.420287174461577,0.0653,0.0
25,2021-03-01,2021.0,3,VECM,B2,50%,1,7.638693805705202,0.06543,0.0
25,2021-04-01,2021.0,4,VECM,B2,50%,1,9.382919219217227,0.06556000000000001,22.7
25,2021-05-01,2021.0,5,VECM,B2,50%,1,10.091650350637908,0.06569,75.0
25,2021-06-01,2021.0,6,VECM,B2,50%,1,8.429795751399865,0.06582,347.37
25,2021-07-01,2021.0,7,VECM,B2,50%,1,6.1050726940642335,0.06595,2.96
25,2021-08-01,2021.0,8,VECM,B2,50%,1,5.604159190014343,0.06608,1.97
25,2021-09-01,2021.0,9,VECM,B2,50%,1,6.815668624291448,0.06621,0.0
25,2021-10-01,2021.0,10,VECM,B2,50%,1,8.770838078234078,0.06634,36.51
25,2021-11-01,2021.0,11,VECM,B2,50%,1,9.515551649821534,0.06647,265.11
25,2021-12-01,2021.0,12,VECM,B2,50%,1,8.118408691376885,0.0666,180.65
26,2020-01-01,2020.0,1,VECM,B2,50%,1,0.01,0.06881,177.83
26,2020-02-01,2020.0,2,VECM,B2,50%,1,2.723673149676188,0.06895,63.04
26,2020-03-01,2020.0,3,VECM,B2,50%,1,11.463021763290953,0.0691,87.73
26,2020-04-01,2020.0,4,VECM,B2,50%,1,100.47300185574386,0.06924,394.76
26,2020-05-01,2020.0,5,VECM,B2,50%,1,115.07278973182655,0.06939,248.5
26,2020-06-01,2020.0,6,VECM,B2,50%,1,112.2862126724176,0.06953,182.49
26,2020-07-01,2020.0,7,VECM,B2,50%,1,1.6012201610933516,0.06967999999999999,154.17
26,2020-08-01,2020.0,8,VECM,B2,50%,1,0.01,0.06982000000000001,84.64
26,2020-09-01,2020.0,9,VECM,B2,50%,1,46.116287192515294,0.06997,28.45
26,2020-10-01,2020.0,10,VECM,B2,50%,1,118.1423482859302,0.07011,212.72
26,2020-11-01,2020.0,11,VECM,B2,50%,1,140.3490447774775,0.07026,633.76
26,2020-12-01,2020.0,12,VECM,B2,50%,1,101.8237349381518,0.0704,168.69
26,2021-01-01,2021.0,1,VECM,B2,50%,1,51.816064408964394,0.07055,5.08
26,2021-02-01,2021.0,2,VECM,B2,50%,1,28.98905441440661,0.07069,23.37
26,2021-03-01,2021.0,3,VECM,B2,50%,1,51.791806698015534,0.07084,60.68
26,2021-04-01,2021.0,4,VECM,B2,50%,1,97.59378510326587,0.07098,196.93
26,2021-05-01,2021.0,5,VECM,B2,50%,1,110.42080276019101,0.07113,273.86
26,2021-06-01,2021.0,6,VECM,B2,50%,1,94.24408859544405,0.07127,224.19
26,2021-07-01,2021.0,7,VECM,B2,50%,1,39.382933619949654,0.07142000000000001,109.28
26,2021-08-01,2021.0,8,VECM,B2,50%,1,19.42217583315028,0.07156,63.85
26,2021-09-01,2021.0,9,VECM,B2,50%,1,42.382781539402686,0.07171,3.05
26,2021-10-01,2021.0,10,VECM,B2,50%,1,87.21059753004715,0.07185,218.31
26,2021-11-01,2021.0,11,VECM,B2,50%,1,107.38691753881176,0.07200000000000001,303.88
26,2021-12-01,2021.0,12,VECM,B2,50%,1,82.7281504974103,0.07214,393.4
27,2020-01-01,2020.0,1,VECM,B2,50%,1,7.0434222255698415,0.04439,161.49
27,2020-02-01,2020.0,2,VECM,B2,50%,1,11.481867142854286,0.04448,49.04
27,2020-03-01,2020.0,3,VECM,B2,50%,1,8.787187284029628,0.04458,126.57
27,2020-04-01,2020.0,4,VECM,B2,50%,1,22.161580348559255,0.04467,110.52
27,2020-05-01,2020.0,5,VECM,B2,50%,1,19.989181010192755,0.04477,135.47
27,2020-06-01,2020.0,6,VECM,B2,50%,1,24.620713941822206,0.044860000000000004,54.48
27,2020-07-01,2020.0,7,VECM,B2,50%,1,13.178494144911964,0.04496,45.14
27,2020-08-01,2020.0,8,VECM,B2,50%,1,14.842793516219174,0.04505,38.37
27,2020-09-01,2020.0,9,VECM,B2,50%,1,12.156619359828484,0.04515,29.9
27,2020-10-01,2020.0,10,VECM,B2,50%,1,20.126133962127604,0.045239999999999995,72.49
27,2020-11-01,2020.0,11,VECM,B2,50%,1,17.828028775065892,0.04534,378.64
27,2020-12-01,2020.0,12,VECM,B2,50%,1,17.80339149449283,0.04543,117.68
27,2021-01-01,2021.0,1,VECM,B2,50%,1,10.762271364530546,0.04553,41.24
27,2021-02-01,2021.0,2,VECM,B2,50%,1,10.435809220145769,0.04562,51.75
27,2021-03-01,2021.0,3,VECM,B2,50%,1,11.812410171834955,0.04572,7.22
27,2021-04-01,2021.0,4,VECM,B2,50%,1,16.77653717008881,0.045810000000000003,58.47
27,2021-05-01,2021.0,5,VECM,B2,50%,1,18.43494570929745,0.04591,122.17
27,2021-06-01,2021.0,6,VECM,B2,50%,1,18.118485468384353,0.046,141.71
27,2021-07-01,2021.0,7,VECM,B2,50%,1,14.183042185721106,0.0461,24.37
27,2021-08-01,2021.0,8,VECM,B2,50%,1,13.525902711887513,0.046189999999999995,36.06
27,2021-09-01,2021.0,9,VECM,B2,50%,1,14.576017968361851,0.04629,26.51
27,2021-10-01,2021.0,10,VECM,B2,50%,1,17.95509612528876,0.046380000000000005,171.64
27,2021-11-01,2021.0,11,VECM,B2,50%,1,18.453328093166487,0.04648,97.5
27,2021-12-01,2021.0,12,VECM,B2,50%,1,16.99657248683573,0.04657,194.74
28,2020-01-01,2020.0,1,VECM,B2,50%,1,31.69964691890573,0.060360000000000004,162.7
28,2020-02-01,2020.0,2,VECM,B2,50%,1,15.606664439589396,0.060489999999999995,0.0
28,2020-03-01,2020.0,3,VECM,B2,50%,1,11.969656359831104,0.060610000000000004,25.64
28,2020-04-01,2020.0,4,VECM,B2,50%,1,29.428503207500402,0.060739999999999995,71.98
28,2020-05-01,2020.0,5,VECM,B2,50%,1,81.7388955837821,0.060860000000000004,380.62
28,2020-06-01,2020.0,6,VECM,B2,50%,1,82.30162330998883,0.060989999999999996,424.01
28,2020-07-01,2020.0,7,VECM,B2,50%,1,78.77489965771474,0.061110000000000005,473.31
28,2020-08-01,2020.0,8,VECM,B2,50%,1,75.30885532581533,0.061239999999999996,319.48
28,2020-09-01,2020.0,9,VECM,B2,50%,1,91.02329969079916,0.061360000000000005,655.73
28,2020-10-01,2020.0,10,VECM,B2,50%,1,100.62864561956349,0.061489999999999996,271.17
28,2020-11-01,2020.0,11,VECM,B2,50%,1,108.27632911442764,0.061610000000000005,678.21
28,2020-12-01,2020.0,12,VECM,B2,50%,1,68.22458616245899,0.061739999999999996,185.38
28,2021-01-01,2021.0,1,VECM,B2,50%,1,42.07226124242902,0.061860000000000005,1.97
28,2021-02-01,2021.0,2,VECM,B2,50%,1,22.74484765072566,0.061989999999999996,0.0
28,2021-03-01,2021.0,3,VECM,B2,50%,1,22.171357485804037,0.062110000000000005,50.29
28,2021-04-01,2021.0,4,VECM,B2,50%,1,35.971601482904134,0.06224,415.13
28,2021-05-01,2021.0,5,VECM,B2,50%,1,66.20251891984708,0.062360000000000006,396.4
28,2021-06-01,2021.0,6,VECM,B2,50%,1,73.89036393681954,0.06249,273.14
28,2021-07-01,2021.0,7,VECM,B2,50%,1,75.05716219088367,0.06261,376.68
28,2021-08-01,2021.0,8,VECM,B2,50%,1,76.54867024445934,0.06274,484.16
28,2021-09-01,2021.0,9,VECM,B2,50%,1,87.85878468404233,0.06286,372.73
28,2021-10-01,2021.0,10,VECM,B2,50%,1,95.75623248084366,0.06299,412.17
28,2021-11-01,2021.0,11,VECM,B2,50%,1,95.64865409098115,0.06311,485.14
28,2021-12-01,2021.0,12,VECM,B2,50%,1,72.37877631669039,0.06324,258.35
29,2020-01-01,2020.0,1,VECM,B2,50%,1,48.746430384423434,0.01792,683.13
29,2020-02-01,2020.0,2,VECM,B2,50%,1,53.26073377583896,0.01795,675.21
29,2020-03-01,2020.0,3,VECM,B2,50%,1,60.72735381346854,0.01799,517.37
29,2020-04-01,2020.0,4,VECM,B2,50%,1,56.413682521754815,0.018019999999999998,506.65
29,2020-05-01,2020.0,5,VECM,B2,50%,1,60.097390458073285,0.01806,854.98
29,2020-06-01,2020.0,6,VECM,B2,50%,1,64.13188141359853,0.018090000000000002,1078.41
29,2020-07-01,2020.0,7,VECM,B2,50%,1,63.262395658074865,0.01813,755.44
29,2020-08-01,2020.0,8,VECM,B2,50%,1,63.00269769136139,0.01816,910.52
29,2020-09-01,2020.0,9,VECM,B2,50%,1,65.68108199809194,0.0182,1077.99
29,2020-10-01,2020.0,10,VECM,B2,50%,1,63.04020440634793,0.01823,483.69
29,2020-11-01,2020.0,11,VECM,B2,50%,1,59.29948016438402,0.018269999999999998,793.3
29,2020-12-01,2020.0,12,VECM,B2,50%,1,58.971794904677715,0.0183,1146.29
29,2021-01-01,2021.0,1,VECM,B2,50%,1,59.34529439100993,0.018340000000000002,451.07
29,2021-02-01,2021.0,2,VECM,B2,50%,1,60.24803616856094,0.018369999999999997,229.31
29,2021-03-01,2021.0,3,VECM,B2,50%,1,59.45083193019184,0.01841,544.96
29,2021-04-01,2021.0,4,VECM,B2,50%,1,60.76776367960042,0.01844,641.82
29,2021-05-01,2021.0,5,VECM,B2,50%,1,61.78469070464075,0.01848,650.06
29,2021-06-01,2021.0,6,VECM,B2,50%,1,61.89622030347697,0.01851,722.01
29,2021-07-01,2021.0,7,VECM,B2,50%,1,61.89312219705175,0.01855,830.2
29,2021-08-01,2021.0,8,VECM,B2,50%,1,61.528426663582536,0.018580000000000003,855.77
29,2021-09-01,2021.0,9,VECM,B2,50%,1,60.708321418564886,0.018619999999999998,1041.39
29,2021-10-01,2021.0,10,VECM,B2,50%,1,59.94421801012948,0.01865,1407.46
29,2021-11-01,2021.0,11,VECM,B2,50%,1,60.055820446739396,0.018690000000000002,1026.43
29,2021-12-01,2021.0,12,VECM,B2,50%,1,59.588694152705095,0.01872,616.09
30,2020-01-01,2020.0,1,VECM,B2,50%,1,13.200112831791673,0.03298,166.56
30,2020-02-01,2020.0,2,VECM,B2,50%,1,7.0188269963449565,0.03305,248.2
30,2020-03-01,2020.0,3,VECM,B2,50%,1,7.599916465743604,0.03312,210.04
30,2020-04-01,2020.0,4,VECM,B2,50%,1,11.70742767622255,0.03319,238.67
30,2020-05-01,2020.0,5,VECM,B2,50%,1,10.93964836067903,0.033260000000000005,191.79
30,2020-06-01,2020.0,6,VECM,B2,50%,1,6.854248371791186,0.03333,74.86
30,2020-07-01,2020.0,7,VECM,B2,50%,1,2.3519621958224657,0.0334,39.92
30,2020-08-01,2020.0,8,VECM,B2,50%,1,0.14121086547777395,0.03347,45.64
30,2020-09-01,2020.0,9,VECM,B2,50%,1,0.7619758378738197,0.03354,85.15
30,2020-10-01,2020.0,10,VECM,B2,50%,1,5.939641848157977,0.03361,326.83
30,2020-11-01,2020.0,11,VECM,B2,50%,1,14.789002941967851,0.03368,566.44
30,2020-12-01,2020.0,12,VECM,B2,50%,1,21.421062941990954,0.03375,70.29
30,2021-01-01,2021.0,1,VECM,B2,50%,1,18.26608606663524,0.033819999999999996,93.31
30,2021-02-01,2021.0,2,VECM,B2,50%,1,12.95936649874136,0.033889999999999997,154.07
30,2021-03-01,2021.0,3,VECM,B2,50%,1,11.558661024303774,0.033960000000000004,202.37
30,2021-04-01,2021.0,4,VECM,B2,50%,1,13.23834655490623,0.03403,345.06
30,2021-05-01,2021.0,5,VECM,B2,50%,1,13.56032539688374,0.0341,179.61
30,2021-06-01,2021.0,6,VECM,B2,50%,1,9.876018108013,0.03417,20.68
30,2021-07-01,2021.0,7,VECM,B2,50%,1,4.962610771818731,0.03424,30.15
30,2021-08-01,2021.0,8,VECM,B2,50%,1,1.131139431976635,0.03431,0.69
30,2021-09-01,2021.0,9,VECM,B2,50%,1,0.7088418497281737,0.03438,84.91
30,2021-10-01,2021.0,10,VECM,B2,50%,1,4.370515242387796,0.03445,245.66
30,2021-11-01,2021.0,11,VECM,B2,50%,1,10.733576619668954,0.03452,576.72
30,2021-12-01,2021.0,12,VECM,B2,50%,1,14.329391215158012,0.034589999999999996,294.32
31,2020-01-01,2020.0,1,VECM,B2,50%,1,12.186667399371998,0.02744,143.15
31,2020-02-01,2020.0,2,VECM,B2,50%,1,8.963739179046028,0.0275,152.13
31,2020-03-01,2020.0,3,VECM,B2,50%,1,8.01760111175696,0.02756,26.05
31,2020-04-01,2020.0,4,VECM,B2,50%,1,8.861755031813871,0.02762,102.38
31,2020-05-01,2020.0,5,VECM,B2,50%,1,9.711814144469457,0.02768,125.29
31,2020-06-01,2020.0,6,VECM,B2,50%,1,11.414165369480527,0.027739999999999997,4.97
31,2020-07-01,2020.0,7,VECM,B2,50%,1,10.225061688725262,0.0278,18.12
31,2020-08-01,2020.0,8,VECM,B2,50%,1,7.705541338118948,0.027860000000000003,1.57
31,2020-09-01,2020.0,9,VECM,B2,50%,1,4.8113906645160265,0.02792,33.28
31,2020-10-01,2020.0,10,VECM,B2,50%,1,4.975800447253079,0.02798,98.11
31,2020-11-01,2020.0,11,VECM,B2,50%,1,8.01097282169755,0.02804,407.85
31,2020-12-01,2020.0,12,VECM,B2,50%,1,10.080654061672703,0.0281,45.05
31,2021-01-01,2021.0,1,VECM,B2,50%,1,11.424949644538458,0.02816,142.63
31,2021-02-01,2021.0,2,VECM,B2,50%,1,10.144283891602967,0.02822,100.72
31,2021-03-01,2021.0,3,VECM,B2,50%,1,8.954466440017498,0.02828,84.86
31,2021-04-01,2021.0,4,VECM,B2,50%,1,9.295704410424376,0.028339999999999997,139.15
31,2021-05-01,2021.0,5,VECM,B2,50%,1,10.411907029885823,0.0284,102.99
