date,year,month,mc,v_flow_mean_forecast,v_flow_mean,v_loss_cover,v_rainfall_total,scenario
2021-04-01,2021,4,15,39.964664,0,0.21941,170.2572115,Def_100%_P_B1
2021-05-01,2021,5,15,99.07221,0,0.22028,344.2346152,Def_100%_P_B1
2021-06-01,2021,6,15,43.54519,0,0.22115,238.762596,Def_100%_P_B1
2021-07-01,2021,7,15,32.07816,0,0.22202,129.9047595,Def_100%_P_B1
2021-08-01,2021,8,15,31.068195,0,0.22289,138.9575962,Def_100%_P_B1
2021-09-01,2021,9,15,33.979515,0,0.22376,287.4539422,Def_100%_P_B1
2021-10-01,2021,10,15,98.94583,0,0.22463,346.8654806,Def_100%_P_B1
2021-11-01,2021,11,15,73.75645,0,0.2255,317.295096,Def_100%_P_B1
2021-12-01,2021,12,15,36.989113,0,0.22637,168.694471,Def_100%_P_B1
2020-01-01,2020,1,16,277.05844,0,0.1016,105.3877911,Def_100%_P_B1
2020-02-01,2020,2,16,205.44827,0,0.10203,18.48881408,Def_100%_P_B1
2020-03-01,2020,3,16,301.09436,0,0.10246,132.335207,Def_100%_P_B1
2020-04-01,2020,4,16,283.55106,0,0.10289,255.5198242,Def_100%_P_B1
2020-05-01,2020,5,16,343.0664,0,0.10332,306.1547223,Def_100%_P_B1
2020-06-01,2020,6,16,348.2739,0,0.10375,133.3834466,Def_100%_P_B1
2020-07-01,2020,7,16,302.66974,0,0.10418,124.5215462,Def_100%_P_B1
2020-08-01,2020,8,16,295.86176,0,0.10461,143.0893767,Def_100%_P_B1
2020-09-01,2020,9,16,340.25494,0,0.10504,241.0266894,Def_100%_P_B1
2020-10-01,2020,10,16,390.0631,0,0.10547,397.2358301,Def_100%_P_B1
2020-11-01,2020,11,16,349.0608,0,0.1059,277.6078767,Def_100%_P_B1
2020-12-01,2020,12,16,235.04262,0,0.10633,26.20823239,Def_100%_P_B1
2021-01-01,2021,1,16,232.68442,0,0.10676,49.38515133,Def_100%_P_B1
2021-02-01,2021,2,16,250.04486,0,0.10719,92.06271855,Def_100%_P_B1
2021-03-01,2021,3,16,297.75513,0,0.10762,152.962454,Def_100%_P_B1
2021-04-01,2021,4,16,318.65182,0,0.10805,154.9819695,Def_100%_P_B1
2021-05-01,2021,5,16,341.4014,0,0.10848,305.5703104,Def_100%_P_B1
2021-06-01,2021,6,16,340.7588,0,0.10891,198.3419004,Def_100%_P_B1
2021-07-01,2021,7,16,261.08463,0,0.10934,108.934744,Def_100%_P_B1
2021-08-01,2021,8,16,304.51953,0,0.10977,129.3968562,Def_100%_P_B1
2021-09-01,2021,9,16,313.51962,0,0.1102,247.7767165,Def_100%_P_B1
2021-10-01,2021,10,16,335.2812,0,0.11063,286.3128728,Def_100%_P_B1
2021-11-01,2021,11,16,282.03098,0,0.11106,266.2584924,Def_100%_P_B1
2021-12-01,2021,12,16,295.86176,0,0.11149,143.291972,Def_100%_P_B1
2020-01-01,2020,1,17,9.35632,0,0.04606,126.4534479,Def_100%_P_B1
2020-02-01,2020,2,17,9.066763,0,0.04624,80.5309169,Def_100%_P_B1
2020-03-01,2020,3,17,9.097179,0,0.04642,92.04122253,Def_100%_P_B1
2020-04-01,2020,4,17,14.85372,0,0.0466,185.8813084,Def_100%_P_B1
2020-05-01,2020,5,17,16.161415,0,0.04678,250.4996464,Def_100%_P_B1
2020-06-01,2020,6,17,15.513086,0,0.04696,199.7370296,Def_100%_P_B1
2020-07-01,2020,7,17,12.586004,0,0.04714,151.4072493,Def_100%_P_B1
2020-08-01,2020,8,17,11.439521,0,0.04732,141.4328366,Def_100%_P_B1
2020-09-01,2020,9,17,9.320343,0,0.0475,63.41222532,Def_100%_P_B1
2020-10-01,2020,10,17,9.104454,0,0.04768,95.32480424,Def_100%_P_B1
2020-11-01,2020,11,17,9.467954,0,0.04786,99.5927507,Def_100%_P_B1
2020-12-01,2020,12,17,7.925913,0,0.04804,46.79886336,Def_100%_P_B1
2021-01-01,2021,1,17,8.469951,0,0.04822,113.6702197,Def_100%_P_B1
2021-02-01,2021,2,17,8.67618,0,0.0484,85.97441272,Def_100%_P_B1
2021-03-01,2021,3,17,9.246262,0,0.04858,97.95877747,Def_100%_P_B1
2021-04-01,2021,4,17,12.148329,0,0.04876,151.9019197,Def_100%_P_B1
2021-05-01,2021,5,17,16.27302,0,0.04894,274.2629704,Def_100%_P_B1
2021-06-01,2021,6,17,17.622498,0,0.04912,218.5152817,Def_100%_P_B1
2021-07-01,2021,7,17,16.140526,0,0.0493,198.1855014,Def_100%_P_B1
2021-08-01,2021,8,17,10.909522,0,0.04948,107.4278606,Def_100%_P_B1
2021-09-01,2021,9,17,10.166221,0,0.04966,67.32978026,Def_100%_P_B1
2021-10-01,2021,10,17,10.61996,0,0.04984,131.5408689,Def_100%_P_B1
2021-11-01,2021,11,17,12.147804,0,0.05002,148.690831,Def_100%_P_B1
2021-12-01,2021,12,17,10.719281,0,0.0502,132.1911846,Def_100%_P_B1
2020-01-01,2020,1,18,46.92863,0,0.18679,49.0,Def_100%_P_B1
2020-02-01,2020,2,18,40.03013,0,0.18755,0.0,Def_100%_P_B1
2020-03-01,2020,3,18,53.123558,0,0.18831,158.0,Def_100%_P_B1
2020-04-01,2020,4,18,64.52869,0,0.18907,319.0,Def_100%_P_B1
2020-05-01,2020,5,18,64.70991,0,0.18983,393.0,Def_100%_P_B1
2020-06-01,2020,6,18,55.25533,0,0.19059,171.0,Def_100%_P_B1
2020-07-01,2020,7,18,58.009098,0,0.19135,229.0,Def_100%_P_B1
2020-08-01,2020,8,18,61.973633,0,0.19211,250.0,Def_100%_P_B1
2020-09-01,2020,9,18,73.05162,0,0.19287,339.0,Def_100%_P_B1
2020-10-01,2020,10,18,63.37998,0,0.19363,244.0,Def_100%_P_B1
2020-11-01,2020,11,18,65.893814,0,0.19439,279.0,Def_100%_P_B1
2020-12-01,2020,12,18,48.85827,0,0.19515,31.0,Def_100%_P_B1
2021-01-01,2021,1,18,45.799355,0,0.19591,55.0,Def_100%_P_B1
2021-02-01,2021,2,18,42.661602,0,0.19667,18.0,Def_100%_P_B1
2021-03-01,2021,3,18,41.832542,0,0.19743,94.0,Def_100%_P_B1
2021-04-01,2021,4,18,59.39553,0,0.19819,282.0,Def_100%_P_B1
2021-05-01,2021,5,18,66.53989,0,0.19895,520.0,Def_100%_P_B1
2021-06-01,2021,6,18,61.86698,0,0.19971,224.0,Def_100%_P_B1
2021-07-01,2021,7,18,57.738956,0,0.20047,233.0,Def_100%_P_B1
2021-08-01,2021,8,18,47.678646,0,0.20123,128.0,Def_100%_P_B1
2021-09-01,2021,9,18,64.92267,0,0.20199,380.0,Def_100%_P_B1
2021-10-01,2021,10,18,72.693954,0,0.20275,333.0,Def_100%_P_B1
2021-11-01,2021,11,18,58.879436,0,0.20351,146.0,Def_100%_P_B1
2021-12-01,2021,12,18,48.85827,0,0.20427,25.0,Def_100%_P_B1
2020-01-01,2020,1,19,3.2583742,0,0.01996,116.8790797,Def_100%_P_B1
2020-02-01,2020,2,19,2.0679069,0,0.02005,83.08542032,Def_100%_P_B1
2020-03-01,2020,3,19,3.89046,0,0.02014,178.4731159,Def_100%_P_B1
2020-04-01,2020,4,19,8.915479,0,0.02023,268.0748405,Def_100%_P_B1
2020-05-01,2020,5,19,8.9312525,0,0.02032,249.5969021,Def_100%_P_B1
2020-06-01,2020,6,19,3.5326405,0,0.02041,81.02494926,Def_100%_P_B1
2020-07-01,2020,7,19,2.9088829,0,0.0205,72.4452971,Def_100%_P_B1
2020-08-01,2020,8,19,2.812482,0,0.02059,36.10844201,Def_100%_P_B1
2020-09-01,2020,9,19,2.4732573,0,0.02068,100.9596811,Def_100%_P_B1
2020-10-01,2020,10,19,7.455369,0,0.02077,214.6717535,Def_100%_P_B1
2020-11-01,2020,11,19,7.141515,0,0.02086,141.4564057,Def_100%_P_B1
2020-12-01,2020,12,19,4.5404367,0,0.02095,31.26294925,Def_100%_P_B1
2021-01-01,2021,1,19,2.6909184,0,0.02104,43.04317386,Def_100%_P_B1
2021-02-01,2021,2,19,2.2390134,0,0.02113,138.9673623,Def_100%_P_B1
2021-03-01,2021,3,19,8.355672,0,0.02122,304.4740797,Def_100%_P_B1
2021-04-01,2021,4,19,5.650543,0,0.02131,179.543152,Def_100%_P_B1
2021-05-01,2021,5,19,5.27108,0,0.0214,181.5930797,Def_100%_P_B1
2021-06-01,2021,6,19,5.365746,0,0.02149,30.42744201,Def_100%_P_B1
2021-07-01,2021,7,19,3.3855925,0,0.02158,46.69480429,Def_100%_P_B1
2021-08-01,2021,8,19,2.712307,0,0.02167,67.04222463,Def_100%_P_B1
2021-09-01,2021,9,19,2.9359891,0,0.02176,66.81516668,Def_100%_P_B1
2021-10-01,2021,10,19,4.4665265,0,0.02185,189.4272391,Def_100%_P_B1
2021-11-01,2021,11,19,6.9593377,0,0.02194,171.6400941,Def_100%_P_B1
2021-12-01,2021,12,19,3.7570493,0,0.02203,62.70113762,Def_100%_P_B1
2020-01-01,2020,1,20,44.928425,0,0.06866,137.4127462,Def_100%_P_B1
2020-02-01,2020,2,20,46.695114,0,0.06895,16.65584079,Def_100%_P_B1
2020-03-01,2020,3,20,50.368675,0,0.06924,187.487577,Def_100%_P_B1
2020-04-01,2020,4,20,53.169716,0,0.06953,180.9181055,Def_100%_P_B1
2020-05-01,2020,5,20,77.57279,0,0.06982,274.7501579,Def_100%_P_B1
2020-06-01,2020,6,20,47.775726,0,0.07011,109.3505514,Def_100%_P_B1
2020-07-01,2020,7,20,47.35665,0,0.0704,85.65267212,Def_100%_P_B1
2020-08-01,2020,8,20,44.23464,0,0.07069,138.3617188,Def_100%_P_B1
2020-09-01,2020,9,20,62.37921,0,0.07098,285.637762,Def_100%_P_B1
2020-10-01,2020,10,20,131.049,0,0.07127,356.3812398,Def_100%_P_B1
2020-11-01,2020,11,20,66.26167,0,0.07156,222.9693433,Def_100%_P_B1
2020-12-01,2020,12,20,46.822247,0,0.07185,17.76711712,Def_100%_P_B1
2021-01-01,2021,1,20,46.36853,0,0.07214,115.1473785,Def_100%_P_B1
2021-02-01,2021,2,20,47.260178,0,0.07243,42.60587529,Def_100%_P_B1
2021-03-01,2021,3,20,51.02496,0,0.07272,198.0454011,Def_100%_P_B1
2021-04-01,2021,4,20,68.8832,0,0.07301,297.3869823,Def_100%_P_B1
2021-05-01,2021,5,20,67.93353,0,0.0733,290.5390372,Def_100%_P_B1
2021-06-01,2021,6,20,54.673912,0,0.07359,63.82200934,Def_100%_P_B1
2021-07-01,2021,7,20,49.301483,0,0.07388,78.66762044,Def_100%_P_B1
2021-08-01,2021,8,20,51.53667,0,0.07417,161.0819369,Def_100%_P_B1
2021-09-01,2021,9,20,56.43339,0,0.07446,266.4673381,Def_100%_P_B1
2021-10-01,2021,10,20,78.23666,0,0.07475,306.9564591,Def_100%_P_B1
2021-11-01,2021,11,20,68.59528,0,0.07504,253.4599984,Def_100%_P_B1
2021-12-01,2021,12,20,62.65227,0,0.07533,250.2935153,Def_100%_P_B1
2020-01-01,2020,1,21,10.220278,0,0.04631,119.0,Def_100%_P_B1
2020-02-01,2020,2,21,7.3279324,0,0.0465,61.87,Def_100%_P_B1
2020-03-01,2020,3,21,9.415689,0,0.04669,202.67,Def_100%_P_B1
2020-04-01,2020,4,21,9.628098,0,0.04688,91.25,Def_100%_P_B1
2020-05-01,2020,5,21,10.202449,0,0.04707,96.21,Def_100%_P_B1
2020-06-01,2020,6,21,8.319236,0,0.04726,70.0,Def_100%_P_B1
2020-07-01,2020,7,21,8.352996,0,0.04745,36.0,Def_100%_P_B1
2020-08-01,2020,8,21,6.1851196,0,0.04764,24.0,Def_100%_P_B1
2020-09-01,2020,9,21,6.21118,0,0.04783,35.0,Def_100%_P_B1
2020-10-01,2020,10,21,8.086841,0,0.04802,71.0,Def_100%_P_B1
2020-11-01,2020,11,21,10.8764305,0,0.04821,209.17,Def_100%_P_B1
2020-12-01,2020,12,21,11.219775,0,0.0484,78.83,Def_100%_P_B1
2021-01-01,2021,1,21,5.5766892,0,0.04859,0.0,Def_100%_P_B1
2021-02-01,2021,2,21,8.319236,0,0.04878,70.0,Def_100%_P_B1
2021-03-01,2021,3,21,10.429791,0,0.04897,105.92,Def_100%_P_B1
2021-04-01,2021,4,21,10.616436,0,0.04916,124.17,Def_100%_P_B1
2021-05-01,2021,5,21,10.122376,0,0.04935,145.92,Def_100%_P_B1
2021-06-01,2021,6,21,5.5766892,0,0.04954,0.0,Def_100%_P_B1
2021-07-01,2021,7,21,5.5766892,0,0.04973,0.0,Def_100%_P_B1
2021-08-01,2021,8,21,5.5766892,0,0.04992,0.0,Def_100%_P_B1
2021-09-01,2021,9,21,5.5766892,0,0.05011,0.0,Def_100%_P_B1
2021-10-01,2021,10,21,7.1370254,0,0.0503,69.0,Def_100%_P_B1
2021-11-01,2021,11,21,10.254912,0,0.05049,41.79,Def_100%_P_B1
2021-12-01,2021,12,21,11.335715,0,0.05068,115.21,Def_100%_P_B1
2020-01-01,2020,1,22,30.134443,0,0.0252,112.8,Def_100%_P_B1
2020-02-01,2020,2,22,26.588562,0,0.02531,0.0,Def_100%_P_B1
2020-03-01,2020,3,22,27.47578,0,0.02542,114.0,Def_100%_P_B1
2020-04-01,2020,4,22,166.40851,0,0.02553,295.0,Def_100%_P_B1
2020-05-01,2020,5,22,162.12466,0,0.02564,341.8,Def_100%_P_B1
2020-06-01,2020,6,22,312.5328,0,0.02575,519.5,Def_100%_P_B1
2020-07-01,2020,7,22,246.47363,0,0.02586,368.8,Def_100%_P_B1
2020-08-01,2020,8,22,210.10304,0,0.02597,359.0,Def_100%_P_B1
2020-09-01,2020,9,22,81.27532,0,0.02608,148.0,Def_100%_P_B1
2020-10-01,2020,10,22,177.27174,0,0.02619,283.0,Def_100%_P_B1
2020-11-01,2020,11,22,87.34692,0,0.0263,90.5,Def_100%_P_B1
2020-12-01,2020,12,22,33.757786,0,0.02641,9.0,Def_100%_P_B1
2021-01-01,2021,1,22,26.588562,0,0.02652,0.0,Def_100%_P_B1
2021-02-01,2021,2,22,26.588562,0,0.02663,0.0,Def_100%_P_B1
2021-03-01,2021,3,22,42.51645,0,0.02674,156.6,Def_100%_P_B1
2021-04-01,2021,4,22,91.039665,0,0.02685,323.6,Def_100%_P_B1
2021-05-01,2021,5,22,247.0099,0,0.02696,318.5,Def_100%_P_B1
2021-06-01,2021,6,22,218.11943,0,0.02707,240.8,Def_100%_P_B1
2021-07-01,2021,7,22,193.6534,0,0.02718,188.6,Def_100%_P_B1
2021-08-01,2021,8,22,263.08545,0,0.02729,269.7,Def_100%_P_B1
2021-09-01,2021,9,22,179.30638,0,0.0274,232.0,Def_100%_P_B1
2021-10-01,2021,10,22,209.69019,0,0.02751,232.7,Def_100%_P_B1
2021-11-01,2021,11,22,174.91898,0,0.02762,172.0,Def_100%_P_B1
2021-12-01,2021,12,22,56.96704,0,0.02773,135.5,Def_100%_P_B1
2020-01-01,2020,1,23,66.44129,0,0.04884,85.46,Def_100%_P_B1
2020-02-01,2020,2,23,33.42912,0,0.04904,115.54,Def_100%_P_B1
2020-03-01,2020,3,23,17.12433,0,0.04924,0.0,Def_100%_P_B1
2020-04-01,2020,4,23,142.98033,0,0.04944,179.79,Def_100%_P_B1
2020-05-01,2020,5,23,198.21503,0,0.04964,386.21,Def_100%_P_B1
2020-06-01,2020,6,23,217.19179,0,0.04984,353.0,Def_100%_P_B1
2020-07-01,2020,7,23,214.56685,0,0.05004,423.33,Def_100%_P_B1
2020-08-01,2020,8,23,215.25911,0,0.05024,307.79,Def_100%_P_B1
2020-09-01,2020,9,23,182.6192,0,0.05044,335.88,Def_100%_P_B1
2020-10-01,2020,10,23,173.30287,0,0.05064,409.0,Def_100%_P_B1
2020-11-01,2020,11,23,85.665764,0,0.05084,111.0,Def_100%_P_B1
2020-12-01,2020,12,23,19.884779,0,0.05104,12.0,Def_100%_P_B1
2021-01-01,2021,1,23,19.534014,0,0.05124,19.0,Def_100%_P_B1
2021-02-01,2021,2,23,17.572508,0,0.05144,7.0,Def_100%_P_B1
2021-03-01,2021,3,23,19.534014,0,0.05164,19.0,Def_100%_P_B1
2021-04-01,2021,4,23,115.08339,0,0.05184,162.0,Def_100%_P_B1
2021-05-01,2021,5,23,213.31227,0,0.05204,421.0,Def_100%_P_B1
2021-06-01,2021,6,23,214.3988,0,0.05224,361.62,Def_100%_P_B1
2021-07-01,2021,7,23,187.34157,0,0.05244,288.38,Def_100%_P_B1
2021-08-01,2021,8,23,197.30193,0,0.05264,352.42,Def_100%_P_B1
2021-09-01,2021,9,23,121.36024,0,0.05284,245.58,Def_100%_P_B1
2021-10-01,2021,10,23,139.05417,0,0.05304,203.0,Def_100%_P_B1
2021-11-01,2021,11,23,153.71356,0,0.05324,196.0,Def_100%_P_B1
2021-12-01,2021,12,23,84.86987,0,0.05344,109.0,Def_100%_P_B1
2020-01-01,2020,1,24,15.1083975,0,0.17841,87.6156084,Def_100%_P_B1
2020-02-01,2020,2,24,11.689206,0,0.17912,58.99257825,Def_100%_P_B1
2020-03-01,2020,3,24,14.071973,0,0.17983,228.3455455,Def_100%_P_B1
2020-04-01,2020,4,24,20.187288,0,0.18054,213.5653936,Def_100%_P_B1
2020-05-01,2020,5,24,16.399704,0,0.18125,120.8470234,Def_100%_P_B1
2020-06-01,2020,6,24,12.717591,0,0.18196,82.14890714,Def_100%_P_B1
2020-07-01,2020,7,24,11.489996,0,0.18267,64.00963136,Def_100%_P_B1
2020-08-01,2020,8,24,11.28389,0,0.18338,69.456277,Def_100%_P_B1
2020-09-01,2020,9,24,13.536363,0,0.18409,180.7762807,Def_100%_P_B1
2020-10-01,2020,10,24,59.201782,0,0.1848,542.2117559,Def_100%_P_B1
2020-11-01,2020,11,24,20.13629,0,0.18551,198.6121336,Def_100%_P_B1
2020-12-01,2020,12,24,12.220267,0,0.18622,14.23816631,Def_100%_P_B1
2021-01-01,2021,1,24,12.087683,0,0.18693,37.23642893,Def_100%_P_B1
2021-02-01,2021,2,24,10.935533,0,0.18764,14.70901279,Def_100%_P_B1
2021-03-01,2021,3,24,12.141371,0,0.18835,98.42611778,Def_100%_P_B1
2021-04-01,2021,4,24,17.933332,0,0.18906,310.0072235,Def_100%_P_B1
2021-05-01,2021,5,24,18.5121,0,0.18977,262.5994998,Def_100%_P_B1
2021-06-01,2021,6,24,14.975898,0,0.19048,87.02514531,Def_100%_P_B1
2021-07-01,2021,7,24,12.600097,0,0.19119,50.2281385,Def_100%_P_B1
2021-08-01,2021,8,24,10.719689,0,0.1919,18.2191776,Def_100%_P_B1
2021-09-01,2021,9,24,12.915563,0,0.19261,262.2859733,Def_100%_P_B1
2021-10-01,2021,10,24,20.563843,0,0.19332,292.9284644,Def_100%_P_B1
2021-11-01,2021,11,24,21.52285,0,0.19403,266.9323356,Def_100%_P_B1
2021-12-01,2021,12,24,14.975898,0,0.19474,87.31412114,Def_100%_P_B1
2020-01-01,2020,1,25,7.1761217,0,0.06374,19.0,Def_100%_P_B1
2020-02-01,2020,2,25,5.4528813,0,0.064,0.0,Def_100%_P_B1
2020-03-01,2020,3,25,6.341512,0,0.06426,13.0,Def_100%_P_B1
2020-04-01,2020,4,25,7.011159,0,0.06452,74.5,Def_100%_P_B1
2020-05-01,2020,5,25,6.625931,0,0.06478,269.5,Def_100%_P_B1
2020-06-01,2020,6,25,6.752719,0,0.06504,85.0,Def_100%_P_B1
2020-07-01,2020,7,25,6.8317037,0,0.0653,28.0,Def_100%_P_B1
2020-08-01,2020,8,25,5.4528813,0,0.06556,0.0,Def_100%_P_B1
2020-09-01,2020,9,25,6.6694527,0,0.06582,5.0,Def_100%_P_B1
2020-10-01,2020,10,25,5.76282,0,0.06608,182.92,Def_100%_P_B1
2020-11-01,2020,11,25,6.2392764,0,0.06634,647.58,Def_100%_P_B1
2020-12-01,2020,12,25,6.6504426,0,0.0666,32.5,Def_100%_P_B1
2021-01-01,2021,1,25,5.4528813,0,0.06686,0.0,Def_100%_P_B1
2021-02-01,2021,2,25,5.4528813,0,0.06712,0.0,Def_100%_P_B1
2021-03-01,2021,3,25,5.4528813,0,0.06738,0.0,Def_100%_P_B1
2021-04-01,2021,4,25,7.55009,0,0.06764,23.0,Def_100%_P_B1
2021-05-01,2021,5,25,7.011159,0,0.0679,76.0,Def_100%_P_B1
2021-06-01,2021,6,25,6.082379,0,0.06816,352.0,Def_100%_P_B1
2021-07-01,2021,7,25,5.6693954,0,0.06842,3.0,Def_100%_P_B1
2021-08-01,2021,8,25,5.0986,0,0.06868,2.0,Def_100%_P_B1
2021-09-01,2021,9,25,5.4528813,0,0.06894,0.0,Def_100%_P_B1
2021-10-01,2021,10,25,7.0216866,0,0.0692,37.0,Def_100%_P_B1
2021-11-01,2021,11,25,6.0971265,0,0.06946,268.64,Def_100%_P_B1
2021-12-01,2021,12,25,5.555563,0,0.06972,183.06,Def_100%_P_B1
2020-01-01,2020,1,26,28.374352,0,0.06895,175.0,Def_100%_P_B1
2020-02-01,2020,2,26,13.177563,0,0.06924,62.04,Def_100%_P_B1
2020-03-01,2020,3,26,18.90779,0,0.06953,86.33,Def_100%_P_B1
2020-04-01,2020,4,26,46.767998,0,0.06982,388.47,Def_100%_P_B1
2020-05-01,2020,5,26,47.320633,0,0.07011,244.54,Def_100%_P_B1
2020-06-01,2020,6,26,35.919273,0,0.0704,179.58,Def_100%_P_B1
2020-07-01,2020,7,26,22.480778,0,0.07069,151.71,Def_100%_P_B1
2020-08-01,2020,8,26,12.941628,0,0.07098,83.29,Def_100%_P_B1
2020-09-01,2020,9,26,14.311836,0,0.07127,28.0,Def_100%_P_B1
2020-10-01,2020,10,26,55.280655,0,0.07156,209.33,Def_100%_P_B1
2020-11-01,2020,11,26,50.063763,0,0.07185,623.67,Def_100%_P_B1
2020-12-01,2020,12,26,28.68266,0,0.07214,166.0,Def_100%_P_B1
2021-01-01,2021,1,26,21.948273,0,0.07243,5.0,Def_100%_P_B1
2021-02-01,2021,2,26,13.401648,0,0.07272,23.0,Def_100%_P_B1
2021-03-01,2021,3,26,13.2576275,0,0.07301,59.71,Def_100%_P_B1
2021-04-01,2021,4,26,52.178844,0,0.0733,193.79,Def_100%_P_B1
2021-05-01,2021,5,26,44.668728,0,0.07359,269.5,Def_100%_P_B1
2021-06-01,2021,6,26,48.854904,0,0.07388,220.62,Def_100%_P_B1
2021-07-01,2021,7,26,18.857302,0,0.07417,107.54,Def_100%_P_B1
2021-08-01,2021,8,26,12.636509,0,0.07446,62.83,Def_100%_P_B1
2021-09-01,2021,9,26,25.246185,0,0.07475,3.0,Def_100%_P_B1
2021-10-01,2021,10,26,49.075825,0,0.07504,214.83,Def_100%_P_B1
2021-11-01,2021,11,26,47.295906,0,0.07533,299.04,Def_100%_P_B1
2021-12-01,2021,12,26,45.938362,0,0.07562,387.13,Def_100%_P_B1
2020-01-01,2020,1,27,11.670091,0,0.04448,156.56,Def_100%_P_B1
2020-02-01,2020,2,27,5.183195,0,0.04467,47.54,Def_100%_P_B1
2020-03-01,2020,3,27,9.375541,0,0.04486,122.71,Def_100%_P_B1
2020-04-01,2020,4,27,16.77801,0,0.04505,107.15,Def_100%_P_B1
2020-05-01,2020,5,27,11.435869,0,0.04524,131.34,Def_100%_P_B1
2020-06-01,2020,6,27,6.6476793,0,0.04543,52.82,Def_100%_P_B1
2020-07-01,2020,7,27,5.465945,0,0.04562,43.76,Def_100%_P_B1
2020-08-01,2020,8,27,4.9263124,0,0.04581,37.2,Def_100%_P_B1
2020-09-01,2020,9,27,5.5992827,0,0.046,28.99,Def_100%_P_B1
2020-10-01,2020,10,27,27.540703,0,0.04619,70.28,Def_100%_P_B1
2020-11-01,2020,11,27,20.992308,0,0.04638,367.09,Def_100%_P_B1
2020-12-01,2020,12,27,10.484748,0,0.04657,114.09,Def_100%_P_B1
2021-01-01,2021,1,27,5.3446264,0,0.04676,39.98,Def_100%_P_B1
2021-02-01,2021,2,27,4.7376857,0,0.04695,50.17,Def_100%_P_B1
2021-03-01,2021,3,27,4.854254,0,0.04714,7.0,Def_100%_P_B1
2021-04-01,2021,4,27,9.945442,0,0.04733,56.69,Def_100%_P_B1
2021-05-01,2021,5,27,9.42189,0,0.04752,118.44,Def_100%_P_B1
2021-06-01,2021,6,27,12.425183,0,0.04771,137.39,Def_100%_P_B1
2021-07-01,2021,7,27,5.2776265,0,0.0479,23.63,Def_100%_P_B1
2021-08-01,2021,8,27,4.7326336,0,0.04809,34.96,Def_100%_P_B1
2021-09-01,2021,9,27,5.1052604,0,0.04828,25.7,Def_100%_P_B1
2021-10-01,2021,10,27,10.211582,0,0.04847,166.4,Def_100%_P_B1
2021-11-01,2021,11,27,13.489049,0,0.04866,94.53,Def_100%_P_B1
2021-12-01,2021,12,27,12.801724,0,0.04885,188.8,Def_100%_P_B1
2020-01-01,2020,1,28,56.12114,0,0.06049,165.0,Def_100%_P_B1
2020-02-01,2020,2,28,16.970995,0,0.06074,0.0,Def_100%_P_B1
2020-03-01,2020,3,28,16.293516,0,0.06099,26.0,Def_100%_P_B1
2020-04-01,2020,4,28,17.691525,0,0.06124,73.0,Def_100%_P_B1
2020-05-01,2020,5,28,100.73564,0,0.06149,386.0,Def_100%_P_B1
2020-06-01,2020,6,28,92.04445,0,0.06174,430.0,Def_100%_P_B1
2020-07-01,2020,7,28,101.536995,0,0.06199,480.0,Def_100%_P_B1
2020-08-01,2020,8,28,98.673584,0,0.06224,324.0,Def_100%_P_B1
2020-09-01,2020,9,28,130.30855,0,0.06249,665.0,Def_100%_P_B1
2020-10-01,2020,10,28,77.39585,0,0.06274,275.0,Def_100%_P_B1
2020-11-01,2020,11,28,138.98563,0,0.06299,687.8,Def_100%_P_B1
2020-12-01,2020,12,28,54.947132,0,0.06324,188.0,Def_100%_P_B1
2021-01-01,2021,1,28,19.293661,0,0.06349,2.0,Def_100%_P_B1
2021-02-01,2021,2,28,16.970995,0,0.06374,0.0,Def_100%_P_B1
2021-03-01,2021,3,28,16.385426,0,0.06399,51.0,Def_100%_P_B1
2021-04-01,2021,4,28,38.31411,0,0.06424,421.0,Def_100%_P_B1
2021-05-01,2021,5,28,109.96707,0,0.06449,402.0,Def_100%_P_B1
2021-06-01,2021,6,28,73.3709,0,0.06474,277.0,Def_100%_P_B1
2021-07-01,2021,7,28,102.66728,0,0.06499,382.0,Def_100%_P_B1
2021-08-01,2021,8,28,99.63057,0,0.06524,491.0,Def_100%_P_B1
2021-09-01,2021,9,28,101.19397,0,0.06549,378.0,Def_100%_P_B1
2021-10-01,2021,10,28,109.47319,0,0.06574,418.0,Def_100%_P_B1
2021-11-01,2021,11,28,123.29136,0,0.06599,492.0,Def_100%_P_B1
2021-12-01,2021,12,28,56.560707,0,0.06624,262.0,Def_100%_P_B1
2020-01-01,2020,1,29,57.834126,0,0.01795,687.48,Def_100%_P_B1
2020-02-01,2020,2,29,58.395832,0,0.01802,679.51,Def_100%_P_B1
2020-03-01,2020,3,29,54.56308,0,0.01809,520.66,Def_100%_P_B1
2020-04-01,2020,4,29,57.226936,0,0.01816,509.87,Def_100%_P_B1
2020-05-01,2020,5,29,65.588394,0,0.01823,860.42,Def_100%_P_B1
2020-06-01,2020,6,29,60.577866,0,0.0183,1085.27,Def_100%_P_B1
2020-07-01,2020,7,29,61.722923,0,0.01837,760.25,Def_100%_P_B1
2020-08-01,2020,8,29,65.94477,0,0.01844,916.31,Def_100%_P_B1
2020-09-01,2020,9,29,60.548923,0,0.01851,1084.85,Def_100%_P_B1
2020-10-01,2020,10,29,55.36581,0,0.01858,486.77,Def_100%_P_B1
2020-11-01,2020,11,29,61.42951,0,0.01865,798.35,Def_100%_P_B1
2020-12-01,2020,12,29,56.98769,0,0.01872,1153.58,Def_100%_P_B1
