COD;CAT;ELEV;CUENCA;X;Y
15010300;PG;45;312;-73,83666667;11,25638889
15060090;PG;220;202;-72,77669444;11,06338889
15060210;PG;95;202;-72,675;11,07688889
17010010;PG;80;1;-81,72025;12,53975
21010250;PG;2222;86;-76,25352778;1,97780556
21050300;PG;1350;17;-75,96666667;2,36666667
21080080;PG;1800;18;-75,632;2,79305556
21080110;PG;1000;18;-75,72;2,58
21100070;PG;1750;20;-75,23513889;2,56172222
21110400;PG;1160;22;-75,10819444;2,85113889
21110430;PG;1060;22;-75,12;2,91
21190030;PG;1635;46;-74,45447222;4,34805556
21200260;PG;3062;47;-74,05;5,06666667
21200270;PG;2640;47;-73,70627778;5,10883333
21200370;PG;3000;47;-74,03333333;5,03333333
21200380;PG;3000;47;-74,03333333;5,03333333
21200400;PG;3000;47;-74,03333333;4,63333333
21200430;PG;2700;47;-73,6;5,2
21200510;PG;2618;47;-74,25;4,51666667
21200600;PG;2800;47;-74,3;4,43333333
21200740;PG;2655;47;-74;5,01666667
21200800;PG;2700;47;-73,9;4,98333333
21200850;PG;2880;47;-74,08333333;4,48333333
21200870;PG;1620;47;-74,43333333;4,6
21200880;PG;3140;47;-74;5,18333333
21200910;PG;730;47;-74,43333333;4,6
21200960;PG;2960;47;-73,78333333;4,98333333
21201030;PG;3080;147;-73,93333333;4,66666667
21201060;PG;3160;47;-74,03338889;5,04325
21201150;PG;2580;47;-74,08333333;4,61666667
21201330;PG;2950;47;-73,7;4,98333333
21201340;PG;2540;47;-74,01666667;4,75
21201380;PG;3150;47;-73,88333333;5,16666667
21201560;PG;2580;47;-74,13333333;4,56666667
21201590;PG;2590;47;-74;4,9
21201630;PG;2600;47;-74,06561111;4,93305556
21201640;PG;2745;47;-73,59086111;5,26375
21201660;PG;2607;47;-74,28333333;4,6
21201670;PG;2780;47;-73,81666667;5,15
21201680;PG;2900;89;-73,8;5,21666667
21201690;PG;2950;47;-73,86666667;5,16666667
21201700;PG;2850;47;-73,83333333;5,18333333
21201710;PG;2675;47;-73,73333333;5,08333333
21201720;PG;2890;47;-74,2;4,51666667
21201770;PG;1110;47;-74,4;4,6
21201780;PG;2000;47;-74,4;4,68333333
21201790;PG;1150;47;-74,51666667;4,75
21201800;PG;1050;47;-74,5;4,68333333
21201810;PG;450;50;-74,81666667;4,31666667
21201820;PG;2450;47;-74,38333333;4,55
21201870;PG;2600;47;-73,8;5,05
21201960;PG;2580;47;-74,06666667;4,66666667
21201980;PG;3316;47;-74,05;4,56666667
21202010;PG;3100;47;-74,05;4,51666667
21202020;PG;2800;47;-74,01666667;4,76666667
21202110;PG;2572;47;-74,23333333;4,58333333
21210020;PG;1765;51;-75,32163889;4,55630556
21210030;PG;1602;51;-75,30083333;4,51105556
21210080;PG;1482;51;-75,28994444;4,49427778
21210110;PG;2170;51;-75,27788889;4,52094444
21210120;PG;1965;51;-75,23941667;4,49091667
21210180;PG;1991;51;-75,40983333;4,5195
21210190;PG;1250;49;-75,14841667;4,2745
21210220;PG;2200;51;-75,32566667;4,58011111
22050040;PG;468;43;-75,37916667;3,92805556
22050060;PG;215;36;-75,69316667;3,90352778
23050190;PG;1500;65;-75,1;5,66666667
23050340;PG;1550;65;-75,18333333;5,5
23060280;PG;880;299;-74,48333333;5
23080080;PG;260;83;-74,7;6,3
23080210;PG;2150;83;-75,5;6,1
23080220;PG;2170;83;-75,45;6,26666667
23080230;PG;2495;83;-75,53333333;6,15
23080240;PG;2510;83;-75,48333333;6,2
23080250;PG;2190;83;-75,51666667;6,05
23080260;PG;2250;83;-75,46666667;6,31666667
23080270;PG;2070;83;-75,36666667;6,15
23080340;PG;2070;83;-75,31666667;6,25
23080390;PG;2100;83;-75,16380556;6,46830556
23080440;PG;1980;83;-75,26666667;6,31666667
23080450;PG;1730;83;-75,18333333;6,38333333
23080460;PG;1100;83;-74,98333333;6,28333333
23080470;PG;1500;83;-75,08333333;6,4
23080510;PG;1080;83;-75,08333333;6,55
23080570;PG;1110;83;-74,9;6,3
23080610;PG;1040;83;-75,08333333;6,31666667
23080620;PG;600;66;-74,75;6,16666667
23080690;PG;1050;83;-74,95;6,31666667
23080700;PG;2070;83;-75,1;6,16666667
23080710;PG;1460;83;-75,1;6,55
23080810;PG;1950;83;-74,82811111;6,2495
23080860;PG;1350;83;-75,11666667;6,26666667
23080870;PG;1100;83;-74,93333333;6,43333333
23080890;PG;850;83;-74,9;6,01666667
23080900;PG;1000;83;-75;5,88333333
23100090;PG;1260;87;-74,88333333;6,61666667
23100100;PG;730;87;-74,66666667;6,8
23100110;PG;1220;87;-74,95;6,7
23125130;PG;935;88;-73,80888889;6,22138889
23190590;PG;925;93;-73,12388889;7,09027778
23190700;PG;10;93;-73,06777778;6,99333333
23190720;PG;950;93;-73,13333333;7,13333333
23190730;PG;1100;93;-73,11666667;7,08333333
23190790;PG;940;93;-73,03333333;7,05
24010020;PG;2960;89;-73,9;5,35
24010150;PG;2590;89;-73,86369444;5,51130556
24010260;PG;2320;89;-73,6;5,51666667
24010270;PG;2575;89;-73,85;5,25
24010280;PG;2585;89;-73,71666667;5,3
24010330;PG;2550;89;-73,73333333;5,33333333
24010350;PG;2900;89;-73,9;5,28333333
24010380;PG;2810;89;-73,66666667;5,35
24010390;PG;2879;89;-73,61930556;5,30530556
24010430;PG;2550;89;-73,75;5,7
24010680;PG;2145;89;-73,7;5,8
24010830;PG;2985;89;-73,45044444;5,64
24020040;PG;1814;69;-73,09805556;6,13833333
24030120;PG;2678;68;-73,07684778;5,52303306
24030350;PG;2540;68;-73,04461111;5,83008333
24030370;PG;380;68;-72,83483333;6,1885
24030820;PG;2780;68;-73,21011111;5,66372222
24030940;PG;2500;68;-72,90788889;5,75605556
24030950;PG;2237;68;-72,72972222;6,70638889
25020480;PG;25;82;-74,86777778;8,34055556
26020420;PG;1840;103;-76,56666667;2,65
26050110;PG;956;308;-76,5;3,45
26050120;PG;1676;16;-76,63333333;3,31666667
26050150;PG;1056;308;-76,58333333;3,41666667
26050240;PG;1505;16;-76,7;3,18333333
26050310;PG;1180;308;-76,58333333;3,36666667
26050320;PG;1705;308;-76,63333333;3,36666667
26070620;PG;2380;7;-76,15;3,26666667
26080030;PG;2040;306;-76,61666667;3,51666667
26080110;PG;1000;308;-76,53333333;3,45
26080120;PG;1053;306;-76,53333333;3,46666667
26080140;PG;2158;306;-76,66666667;3,41666667
26080180;PG;1649;306;-76,61666667;3,48333333
26080230;PG;1511;13;-76,55;3,63333333
26080300;PG;985;308;-76,55;3,4
26080390;PG;1864;306;-76,63333333;3,45
26090770;PG;1800;9;-76,3;3,66666667
26090790;PG;960;10;-76,26666667;3,88333333
26100330;PG;920;76;-76;4,51666667
26110230;PG;933;23;-76,10052778;4,41866667
26120100;PG;2040;53;-75,61666667;4,66666667
26120250;PG;1700;53;-75,7;4,35
26120380;PG;2000;53;-75,73333333;4,18333333
26120670;PG;1150;53;-75,85;4,68333333
26120680;PG;1410;53;-75,73333333;4,7
26130160;PG;1250;24;-75,63333333;4,98333333
26130230;PG;1450;24;-75,66666667;4,8
26130350;PG;1700;24;-75,73333333;4,93333333
26130530;PG;1400;24;-75,66666667;4,96666667
26140320;PG;1400;45;-75,86666667;5,18333333
26180080;PG;2415;64;-75,31666667;5,8
26180090;PG;2110;64;-75,45;5,91666667
26180180;PG;2180;64;-75,2945;5,71525
26190110;PG;1950;57;-75,95;5,63333333
26190150;PG;990;57;-75,88333333;5,76666667
26190160;PG;1790;198;-76,06666667;5,98333333
26190170;PG;2850;45;-75,78333333;5,53333333
26190180;PG;1225;57;-75,91666667;5,93333333
26190190;PG;2100;57;-76,03333333;5,9
26190200;PG;2270;54;-75,76666667;5,06666667
26220110;PG;530;70;-75,61686111;7,32375
26230090;PG;2525;71;-75,61666667;6,41666667
26230160;PG;1440;71;-75,51166667;7,10527778
26230200;PG;10;71;-75,81480556;6,846
27010100;PG;130;77;-74,9;7,28333333
27010130;PG;220;77;-74,95;7,18333333
27010310;PG;390;77;-74,78333333;7,08333333
27010340;PG;2455;77;-75,51666667;6,26666667
27010350;PG;2353;77;-75,5;6,3
27010360;PG;1875;77;-75,63333333;6,06666667
27010370;PG;2422;77;-75,6;6,36666667
27010380;PG;2000;77;-75,66666667;6,18333333
27010420;PG;2120;77;-75,4;6,51666667
27010450;PG;1690;77;-75,55;6,26666667
27010460;PG;1890;77;-75,63333333;6,28333333
27010470;PG;1549;77;-75,56666667;6,25
27010480;PG;1345;77;-75,43333333;6,4
27010510;PG;2500;77;-75,56666667;6,66666667
27010530;PG;2240;77;-75,45;6,43333333
27010550;PG;2630;77;-75,56666667;6,78333333
27010580;PG;2435;77;-75,35;6,65
27010590;PG;2750;78;-75,5;6,75
27010660;PG;1080;77;-75,21666667;6,55
27010690;PG;1530;77;-75,03333333;6,95
27010700;PG;2120;77;-75,26666667;6,61666667
27010710;PG;2950;77;-75,7;6,7
27010720;PG;2675;77;-75,65;6,73333333
27010730;PG;2620;77;-75,53333333;6,43333333
27010760;PG;2150;77;-75,53333333;6,36666667
27010910;PG;340;77;-75,03333333;7,11666667
27010930;PG;1770;77;-75,63333333;6,16666667
27010940;PG;1740;77;-75,58333333;6,85
27010950;PG;2220;77;-75,43333333;6,55
27010980;PG;722;72;-73,78333333;6,81666667
27010990;PG;1600;77;-75;6,86666667
27011000;PG;1780;77;-75,1;6,83333333
27011010;PG;2750;71;-75,66666667;6,53333333
27011020;PG;1600;77;-74,98333333;6,93333333
27011050;PG;390;77;-74,78333333;7,08333333
27011060;PG;1790;77;-75,53333333;6,31666667
27011070;PG;2350;78;-75,31666667;6,73333333
27011080;PG;1925;77;-75,3;6,73333333
27020080;PG;900;78;-75,35;7,18333333
27020090;PG;2430;78;-75,38333333;6,8
27020130;PG;2560;78;-75,45;6,86666667
27020140;PG;2015;78;-75,31666667;6,78333333
27020200;PG;2400;78;-75,35558333;7,07072222
27020240;PG;650;78;-75,05;7,25
27020290;PG;2630;78;-75,4;6,7
27020310;PG;2240;71;-75,51666667;6,96666667
27020350;PG;1100;78;-75,21666667;7,06666667
27020380;PG;1800;78;-75,3;6,91666667
29030040;PG;60;96;-75,35444444;10,25027778
29030150;PG;70;102;-75,25;9,87
29030510;PG;60;102;-75,29;9,87
29030570;PG;100;102;-75,18611111;9,95833333
29040240;PG;100;96;-74,98055556;10,74472222
35020020;PG;10;147;-73,77191667;4,19616667
35020050;PG;2850;147;-74,05;4,45
35020240;PG;1950;147;-73,93333333;4,53333333
35020260;PG;1575;147;-73,95;4,41666667
35020310;PG;2800;147;-74,146;4,17225
35030010;PG;1800;142;-73,71;4,34999722
35030030;PG;425;142;-73,63955556;4,12736111
35030040;PG;550;142;-73,64772222;4,16363889
35030080;PG;2100;147;-73,93638889;4,44116667
35060100;PG;1650;145;-73,52069444;4,71269444
35070010;PG;2360;42;-73,33297222;5,39952778
35070080;PG;1700;42;-73,36852778;5,07886111
35070110;PG;1580;42;-73,49930556;4,97608333
35070180;PG;850;42;-73,25675;4,86077778
35070190;PG;1850;42;-73,36673611;4,88636111
35070230;PG;1815;42;-73,57941667;5,07511111
35070260;PG;1954;42;-73,37986111;4,97083333
35070480;PG;1854;128;-73,20072222;5,00433333
35070520;PG;1780;42;-73,35036111;4,93141667
35070550;PG;1830;42;-73,42691667;5,05661111
35080050;PG;1350;128;-73,05322222;5,09636111
35190010;PG;3400;310;-72,86766667;5,61413889
35190030;PG;180;140;-72,90288889;5,20438889
35220030;PG;130;126;-71,33;4,79
35230030;PG;350;118;-72,103;5,74719444
38010040;PG;60;106;-67,38333333;5,96666667
38010050;PG;100;106;-67,36666667;5,88333333
38020030;PG;85;134;-67,71666667;4,91666667
44010040;PG;2300;260;-76,81708333;1,20211111
44010100;PG;1510;260;-76,57122222;1,69483333
47010020;PG;270;262;-76,98127778;1,11788889
51020010;PG;950;253;-78,12233333;1,34027778
52010050;PG;1500;244;-76,78786111;2,23225
52010070;PG;1500;244;-76,73333333;2,25
52010100;PG;916;243;-76,84869444;2,33216667
52020090;PG;1880;244;-76,96666667;1,85
52020140;PG;1735;244;-77;1,83333333
53100050;PG;630;313;-76,86666667;3,53333333
53100130;PG;339;313;-76,93333333;3,63333333
53100150;PG;660;13;-76,56666667;3,56666667
54030040;PG;1550;211;-76,16666667;4,71666667
