cod_ah;cod_szh;cod_zh;nom_ah;nom_szh;nom_zh;objectid_1;ruleid;shape_area;shape_leng;HISTO_0;HISTO_1;HISTO_2;HISTO_3;HISTO_4;HISTO_5;HISTO_6;HISTO_7;HISTO_8;HISTO_9;HISTO_10;HISTO_11;HISTO_12;HISTO_13;HISTO_14;HISTO_15;HISTO_16;HISTO_17;HISTO_18;HISTO_19;Area Cuenca (ha);FCL 2001 (ha);FCL 2002 (ha);FCL 2003 (ha);FCL 2004 (ha);FCL 2005 (ha);FCL 2006 (ha);FCL 2007 (ha);FCL 2008 (ha);FCL 2009 (ha);FCL 2010 (ha);FCL 2011 (ha);FCL 2012 (ha);FCL 2013 (ha);FCL 2014 (ha);FCL 2015 (ha);FCL 2016 (ha);FCL 2017 (ha);FCL 2018 (ha);FCL 2019 (ha);FCL 2001 (%);FCL 2002 (%);FCL 2003 (%);FCL 2004 (%);FCL 2005 (%);FCL 2006 (%);FCL 2007 (%);FCL 2008 (%);FCL 2009 (%);FCL 2010 (%);FCL 2011 (%);FCL 2012 (%);FCL 2013 (%);FCL 2014 (%);FCL 2015 (%);FCL 2016 (%);FCL 2017 (%);FCL 2018 (%);FCL 2019 (%);FCL 2001 (% acum);FCL 2002 (% acum);FCL 2003 (% acum);FCL 2004 (% acum);FCL 2005 (% acum);FCL 2006 (% acum);FCL 2007 (% acum);FCL 2008 (% acum);FCL 2009 (% acum);FCL 2010 (% acum);FCL 2011 (% acum);FCL 2012 (% acum);FCL 2013 (% acum);FCL 2014 (% acum);FCL 2015 (% acum);FCL 2016 (% acum);FCL 2017 (% acum);FCL 2018 (% acum);FCL 2019 (% acum)
3;3302;33;Orinoco;R?o Guarrojo;Vichada;110;4;0.297170399;4.372358605;4713585;1198;1842;695;1579;1956;1895;1817;2586;1353;885;821;676;794;1710;2571;3502;6554;3619;5026;364824.257;91.38;140.50;53.01;120.44;149.20;144.55;138.60;197.25;103.20;67.51;62.62;51.56;60.56;130.43;196.11;267.12;499.92;276.05;383.37;0.025%;0.039%;0.015%;0.033%;0.041%;0.040%;0.038%;0.054%;0.028%;0.019%;0.017%;0.014%;0.017%;0.036%;0.054%;0.073%;0.137%;0.076%;0.105%;0.025%;0.064%;0.078%;0.111%;0.152%;0.192%;0.230%;0.284%;0.312%;0.330%;0.348%;0.362%;0.378%;0.414%;0.468%;0.541%;0.678%;0.754%;0.859%
3;3809;38;Orinoco;R?o Cinaruco y Directos R?o Orinoco;Orinoco Directos;111;4;0.371664533;4.215787539;5923133;417;1127;230;341;767;203;1017;1273;4369;363;653;822;304;357;1246;4151;2507;2186;1032;454639.352;31.81;85.96;17.54;26.01;58.50;15.48;77.57;97.10;333.26;27.69;49.81;62.70;23.19;27.23;95.04;316.63;191.23;166.74;78.72;0.007%;0.019%;0.004%;0.006%;0.013%;0.003%;0.017%;0.021%;0.073%;0.006%;0.011%;0.014%;0.005%;0.006%;0.021%;0.070%;0.042%;0.037%;0.017%;0.007%;0.026%;0.030%;0.035%;0.048%;0.052%;0.069%;0.090%;0.163%;0.170%;0.181%;0.194%;0.199%;0.205%;0.226%;0.296%;0.338%;0.375%;0.392%
3;3602;36;Orinoco;R?o Casanare;Casanare;112;4;0.543483585;6.823516977;8528047;9579;4418;5763;8200;7402;8558;12665;11994;14997;9528;8381;10142;2552;5255;5050;8693;15288;7190;12078;665114.86;730.66;336.99;439.59;625.48;564.61;652.78;966.06;914.87;1143.94;726.77;639.28;773.61;194.66;400.84;385.20;663.08;1166.13;548.44;921.28;0.110%;0.051%;0.066%;0.094%;0.085%;0.098%;0.145%;0.138%;0.172%;0.109%;0.096%;0.116%;0.029%;0.060%;0.058%;0.100%;0.175%;0.082%;0.139%;0.110%;0.161%;0.227%;0.321%;0.406%;0.504%;0.649%;0.786%;0.958%;1.068%;1.164%;1.280%;1.309%;1.370%;1.428%;1.527%;1.703%;1.785%;1.924%
3;3603;36;Orinoco;R?o Cravo Norte;Casanare;113;4;0.726154952;4.721824737;10847691;36076;24188;14309;20983;38021;10340;35321;32082;45408;16958;23831;33777;20540;36912;32807;77918;119386;81580;70392;888110.986;2751.79;1845.00;1091.46;1600.53;2900.15;788.71;2694.20;2447.14;3463.62;1293.52;1817.77;2576.43;1566.74;2815.56;2502.44;5943.40;9106.48;6222.73;5369.34;0.310%;0.208%;0.123%;0.180%;0.327%;0.089%;0.303%;0.276%;0.390%;0.146%;0.205%;0.290%;0.176%;0.317%;0.282%;0.669%;1.025%;0.701%;0.605%;0.310%;0.518%;0.640%;0.821%;1.147%;1.236%;1.539%;1.815%;2.205%;2.351%;2.555%;2.845%;3.022%;3.339%;3.621%;4.290%;5.315%;6.016%;6.620%
2;2902;29;Magdalena Cauca;Directos al Bajo Magdalena entre El Plato y Calamar;Bajo Magdalena;114;3;0.204238499;2.768048886;3090176;8620;5119;8358;23912;5352;6171;3946;9427;12930;3580;2953;6499;2914;7221;6084;23539;20661;10605;9772;247555.923;657.51;390.47;637.53;1823.95;408.24;470.71;300.99;719.07;986.27;273.07;225.25;495.73;222.27;550.80;464.07;1795.50;1575.97;808.92;745.39;0.266%;0.158%;0.258%;0.737%;0.165%;0.190%;0.122%;0.290%;0.398%;0.110%;0.091%;0.200%;0.090%;0.222%;0.187%;0.725%;0.637%;0.327%;0.301%;0.266%;0.423%;0.681%;1.418%;1.583%;1.773%;1.894%;2.185%;2.583%;2.693%;2.784%;2.985%;3.074%;3.297%;3.484%;4.210%;4.846%;5.173%;5.474%
2;2804;28;Magdalena Cauca;R?o Ariguan?;Cesar;115;3;0.439761415;3.893117637;6502044;30430;17631;74841;11881;17039;21033;34615;21531;22695;12454;8609;22745;10457;17245;28184;46345;62847;42862;30630;533258.273;2321.13;1344.85;5708.70;906.25;1299.69;1604.35;2640.35;1642.33;1731.12;949.96;656.67;1734.94;797.64;1315.41;2149.81;3535.09;4793.82;3269.41;2336.38;0.435%;0.252%;1.071%;0.170%;0.244%;0.301%;0.495%;0.308%;0.325%;0.178%;0.123%;0.325%;0.150%;0.247%;0.403%;0.663%;0.899%;0.613%;0.438%;0.435%;0.687%;1.758%;1.928%;2.172%;2.473%;2.968%;3.276%;3.600%;3.778%;3.902%;4.227%;4.376%;4.623%;5.026%;5.689%;6.588%;7.201%;7.639%
3;3601;36;Orinoco;R?o Ariporo;Casanare;116;4;0.430522581;5.602216004;6697715;13082;4563;6783;8374;9624;14872;18142;10761;15656;9044;9448;8334;2220;3593;3480;10341;20092;9339;12902;527072.739;997.86;348.05;517.39;638.75;734.10;1134.40;1383.83;820.82;1194.20;689.86;720.67;635.70;169.34;274.07;265.45;788.79;1532.57;712.36;984.13;0.189%;0.066%;0.098%;0.121%;0.139%;0.215%;0.263%;0.156%;0.227%;0.131%;0.137%;0.121%;0.032%;0.052%;0.050%;0.150%;0.291%;0.135%;0.187%;0.189%;0.255%;0.354%;0.475%;0.614%;0.829%;1.092%;1.247%;1.474%;1.605%;1.742%;1.862%;1.894%;1.946%;1.997%;2.146%;2.437%;2.572%;2.759%
3;3525;35;Orinoco;Directos Bajo Meta entre r?os Casanare y Orinoco;Meta;117;4;0.514665139;7.01409515;8210248;496;720;425;1109;1017;420;1898;692;3052;1088;1422;1964;348;380;108;496;848;2740;5045;630096.342;37.83;54.92;32.42;84.59;77.57;32.04;144.77;52.78;232.80;82.99;108.47;149.81;26.54;28.99;8.24;37.83;64.68;209.00;384.82;0.006%;0.009%;0.005%;0.013%;0.012%;0.005%;0.023%;0.008%;0.037%;0.013%;0.017%;0.024%;0.004%;0.005%;0.001%;0.006%;0.010%;0.033%;0.061%;0.006%;0.015%;0.020%;0.033%;0.046%;0.051%;0.074%;0.082%;0.119%;0.132%;0.149%;0.173%;0.177%;0.182%;0.183%;0.189%;0.200%;0.233%;0.294%
3;3523;35;Orinoco;R?o Pauto;Meta;118;4;0.653346348;5.511916194;10171602;8141;6684;7447;12008;11785;13599;17083;16855;28952;8387;13759;16433;11319;17838;16975;17140;31667;12980;12906;800531.504;620.98;509.84;568.04;915.94;898.93;1037.30;1303.05;1285.66;2208.39;639.74;1049.50;1253.47;863.39;1360.64;1294.81;1307.40;2415.48;990.08;984.44;0.078%;0.064%;0.071%;0.114%;0.112%;0.130%;0.163%;0.161%;0.276%;0.080%;0.131%;0.157%;0.108%;0.170%;0.162%;0.163%;0.302%;0.124%;0.123%;0.078%;0.141%;0.212%;0.327%;0.439%;0.569%;0.731%;0.892%;1.168%;1.248%;1.379%;1.535%;1.643%;1.813%;1.975%;2.138%;2.440%;2.564%;2.687%
3;3526;35;Orinoco;Directos al R?o Meta entre r?os Cusiana y Carare;Meta;119;4;0.280154326;6.143326044;4459859;401;370;198;812;567;1510;1546;2967;1847;652;300;959;385;2872;1331;1436;2026;1305;1198;343458.574;30.59;28.22;15.10;61.94;43.25;115.18;117.93;226.32;140.88;49.73;22.88;73.15;29.37;219.07;101.53;109.53;154.54;99.54;91.38;0.009%;0.008%;0.004%;0.018%;0.013%;0.034%;0.034%;0.066%;0.041%;0.014%;0.007%;0.021%;0.009%;0.064%;0.030%;0.032%;0.045%;0.029%;0.027%;0.009%;0.017%;0.022%;0.040%;0.052%;0.086%;0.120%;0.186%;0.227%;0.241%;0.248%;0.269%;0.278%;0.342%;0.371%;0.403%;0.448%;0.477%;0.504%
3;3403;34;Orinoco;Bajo R?o Tomo;Tomo;120;4;0.331525077;5.726666633;5297596;362;347;470;366;275;244;205;293;197;197;449;725;69;157;118;172;117;279;1726;406328.015;27.61;26.47;35.85;27.92;20.98;18.61;15.64;22.35;15.03;15.03;34.25;55.30;5.26;11.98;9.00;13.12;8.92;21.28;131.66;0.007%;0.007%;0.009%;0.007%;0.005%;0.005%;0.004%;0.006%;0.004%;0.004%;0.008%;0.014%;0.001%;0.003%;0.002%;0.003%;0.002%;0.005%;0.032%;0.007%;0.013%;0.022%;0.029%;0.034%;0.039%;0.043%;0.048%;0.052%;0.055%;0.064%;0.078%;0.079%;0.082%;0.084%;0.087%;0.089%;0.095%;0.127%
3;3405;34;Orinoco;Ca?o Lioni o Terecay;Tomo;121;4;0.207827431;4.035497889;3323246;153;263;167;80;161;122;81;190;58;72;72;269;19;40;11;40;30;85;142;254661.96;11.67;20.06;12.74;6.10;12.28;9.31;6.18;14.49;4.42;5.49;5.49;20.52;1.45;3.05;0.84;3.05;2.29;6.48;10.83;0.005%;0.008%;0.005%;0.002%;0.005%;0.004%;0.002%;0.006%;0.002%;0.002%;0.002%;0.008%;0.001%;0.001%;0.000%;0.001%;0.001%;0.003%;0.004%;0.005%;0.012%;0.017%;0.020%;0.025%;0.028%;0.031%;0.036%;0.038%;0.040%;0.043%;0.051%;0.051%;0.052%;0.053%;0.054%;0.055%;0.057%;0.062%
3;3801;38;Orinoco;R?o Vita;Orinoco Directos;122;4;0.667630509;8.681391688;10675655;272;301;342;325;270;242;381;238;590;237;228;1342;209;117;139;247;544;156;353;817718.667;20.75;22.96;26.09;24.79;20.59;18.46;29.06;18.15;45.00;18.08;17.39;102.36;15.94;8.92;10.60;18.84;41.50;11.90;26.93;0.003%;0.003%;0.003%;0.003%;0.003%;0.002%;0.004%;0.002%;0.006%;0.002%;0.002%;0.013%;0.002%;0.001%;0.001%;0.002%;0.005%;0.001%;0.003%;0.003%;0.005%;0.009%;0.012%;0.014%;0.016%;0.020%;0.022%;0.028%;0.030%;0.032%;0.044%;0.046%;0.048%;0.049%;0.051%;0.056%;0.058%;0.061%
3;3802;38;Orinoco;R?o Tuparro;Orinoco Directos;123;4;0.934752467;7.327050945;14767528;10509;17012;10515;15579;10464;9591;6815;9071;11046;7699;7345;9712;5678;7449;6223;9665;10600;13112;10410;1146402.842;801.60;1297.64;802.06;1188.33;798.17;731.58;519.83;691.91;842.56;587.26;560.26;740.81;433.10;568.19;474.68;737.22;808.54;1000.15;794.05;0.070%;0.113%;0.070%;0.104%;0.070%;0.064%;0.045%;0.060%;0.073%;0.051%;0.049%;0.065%;0.038%;0.050%;0.041%;0.064%;0.071%;0.087%;0.069%;0.070%;0.183%;0.253%;0.357%;0.426%;0.490%;0.536%;0.596%;0.669%;0.721%;0.769%;0.834%;0.872%;0.921%;0.963%;1.027%;1.098%;1.185%;1.254%
3;3402;34;Orinoco;R?o Elvita;Tomo;124;4;0.452632233;4.583487771;7226894;1379;1687;932;1945;1062;584;337;767;437;571;569;1141;360;350;411;525;917;592;531;554938.5;105.19;128.68;71.09;148.36;81.01;44.55;25.71;58.50;33.33;43.55;43.40;87.03;27.46;26.70;31.35;40.05;69.95;45.16;40.50;0.019%;0.023%;0.013%;0.027%;0.015%;0.008%;0.005%;0.011%;0.006%;0.008%;0.008%;0.016%;0.005%;0.005%;0.006%;0.007%;0.013%;0.008%;0.007%;0.019%;0.042%;0.055%;0.082%;0.096%;0.104%;0.109%;0.119%;0.125%;0.133%;0.141%;0.157%;0.162%;0.167%;0.172%;0.179%;0.192%;0.200%;0.208%
3;3401;34;Orinoco;Alto R?o Tomo;Tomo;125;4;0.653698633;5.797554205;10377775;6271;8332;6190;6128;5728;3719;1348;3001;2707;1654;1813;4066;1636;2836;3491;4670;8118;4754;5064;801906.525;478.34;635.55;472.16;467.43;436.92;283.68;102.82;228.91;206.48;126.16;138.29;310.14;124.79;216.32;266.29;356.22;619.22;362.62;386.27;0.060%;0.079%;0.059%;0.058%;0.054%;0.035%;0.013%;0.029%;0.026%;0.016%;0.017%;0.039%;0.016%;0.027%;0.033%;0.044%;0.077%;0.045%;0.048%;0.060%;0.139%;0.198%;0.256%;0.311%;0.346%;0.359%;0.387%;0.413%;0.429%;0.446%;0.485%;0.500%;0.527%;0.560%;0.605%;0.682%;0.727%;0.775%
3;3522;35;Orinoco;Ca?o Guan?palo y otros directos al Meta;Meta;126;4;0.508270479;3.716566017;7980626;5728;5549;6462;11227;6523;8554;8682;8834;14100;1947;5606;5782;6618;11054;8640;8399;14582;8029;5285;623190.539;436.92;423.26;492.91;856.37;497.56;652.48;662.24;673.84;1075.51;148.51;427.61;441.04;504.81;843.17;659.04;640.66;1112.28;612.43;403.13;0.070%;0.068%;0.079%;0.137%;0.080%;0.105%;0.106%;0.108%;0.173%;0.024%;0.069%;0.071%;0.081%;0.135%;0.106%;0.103%;0.178%;0.098%;0.065%;0.070%;0.138%;0.217%;0.355%;0.434%;0.539%;0.645%;0.753%;0.926%;0.950%;1.019%;1.089%;1.170%;1.306%;1.411%;1.514%;1.693%;1.791%;1.856%
3;3305;33;Orinoco;Directos Vichada Medio;Vichada;127;4;0.405552043;4.157524397;6366600;993;8905;2463;5607;5033;1621;2270;5787;3917;2653;2592;5099;3414;8210;6994;9211;17838;14944;14662;497811.853;75.74;679.25;187.87;427.69;383.91;123.65;173.15;441.42;298.78;202.36;197.71;388.94;260.41;626.24;533.49;702.59;1360.64;1139.89;1118.38;0.015%;0.136%;0.038%;0.086%;0.077%;0.025%;0.035%;0.089%;0.060%;0.041%;0.040%;0.078%;0.052%;0.126%;0.107%;0.141%;0.273%;0.229%;0.225%;0.015%;0.152%;0.189%;0.275%;0.352%;0.377%;0.412%;0.501%;0.561%;0.601%;0.641%;0.719%;0.772%;0.897%;1.005%;1.146%;1.419%;1.648%;1.873%
3;3508;35;Orinoco;R?o Lengup?;Meta;128;4;0.153188578;2.217287412;2433711;587;584;440;1378;704;954;1402;1018;1258;715;2328;3076;305;204;104;311;679;299;982;187819.85;44.77;44.55;33.56;105.11;53.70;72.77;106.94;77.65;95.96;54.54;177.57;234.63;23.26;15.56;7.93;23.72;51.79;22.81;74.90;0.024%;0.024%;0.018%;0.056%;0.029%;0.039%;0.057%;0.041%;0.051%;0.029%;0.095%;0.125%;0.012%;0.008%;0.004%;0.013%;0.028%;0.012%;0.040%;0.024%;0.048%;0.065%;0.121%;0.150%;0.189%;0.246%;0.287%;0.338%;0.367%;0.462%;0.587%;0.599%;0.607%;0.611%;0.624%;0.652%;0.664%;0.704%
3;3509;35;Orinoco;R?o Up?a;Meta;129;4;0.148785161;3.376033985;2334549;1124;1380;1261;2344;993;3155;2199;3670;2534;1782;2713;4140;2131;3701;4439;2360;2315;894;2911;182477.397;85.74;105.26;96.19;178.79;75.74;240.66;167.73;279.94;193.29;135.93;206.94;315.79;162.55;282.30;338.60;180.02;176.58;68.19;222.04;0.047%;0.058%;0.053%;0.098%;0.042%;0.132%;0.092%;0.153%;0.106%;0.074%;0.113%;0.173%;0.089%;0.155%;0.186%;0.099%;0.097%;0.037%;0.122%;0.047%;0.105%;0.157%;0.255%;0.297%;0.429%;0.521%;0.674%;0.780%;0.854%;0.968%;1.141%;1.230%;1.385%;1.570%;1.669%;1.766%;1.803%;1.925%
3;3518;35;Orinoco;R?o T?a y otros directos al Meta;Meta;130;4;0.405097515;3.638227535;6323595;4023;3477;1509;8190;3607;6814;8649;10500;8697;6129;8651;17113;7667;10264;9250;11592;9419;8448;14009;497059.846;306.86;265.22;115.10;624.71;275.13;519.76;659.73;800.92;663.39;467.51;659.88;1305.34;584.82;782.91;705.57;884.21;718.46;644.39;1068.57;0.062%;0.053%;0.023%;0.126%;0.055%;0.105%;0.133%;0.161%;0.133%;0.094%;0.133%;0.263%;0.118%;0.158%;0.142%;0.178%;0.145%;0.130%;0.215%;0.062%;0.115%;0.138%;0.264%;0.319%;0.424%;0.557%;0.718%;0.851%;0.945%;1.078%;1.341%;1.458%;1.616%;1.758%;1.936%;2.080%;2.210%;2.425%
1;1607;16;Caribe;Bajo Catatumbo;Catatumbo;131;2;0.102712816;2.289914586;1332616;10754;4549;5208;3915;3226;2473;6233;6291;5353;9964;6561;9760;11127;30173;23101;64318;31656;37174;38969;124959.873;820.29;346.99;397.25;298.63;246.07;188.63;475.44;479.86;408.31;760.03;500.46;744.47;848.74;2301.53;1762.09;4906.03;2414.65;2835.55;2972.46;0.656%;0.278%;0.318%;0.239%;0.197%;0.151%;0.380%;0.384%;0.327%;0.608%;0.400%;0.596%;0.679%;1.842%;1.410%;3.926%;1.932%;2.269%;2.379%;0.656%;0.934%;1.252%;1.491%;1.688%;1.839%;2.219%;2.603%;2.930%;3.538%;3.939%;4.535%;5.214%;7.056%;8.466%;12.392%;14.324%;16.593%;18.972%
1;1606;16;Caribe;R?o Socuavo del Norte y R?o Socuavo Sur;Catatumbo;132;2;0.079368518;1.446722127;840944;12186;7710;5195;2005;3792;2200;4578;9443;18204;15034;12249;14427;17623;30176;28428;69276;42023;69196;65190;96571.181;929.52;588.10;396.26;152.94;289.24;167.81;349.20;720.29;1388.56;1146.76;934.32;1100.46;1344.24;2301.75;2168.42;5284.21;3205.42;5278.11;4972.54;0.963%;0.609%;0.410%;0.158%;0.300%;0.174%;0.362%;0.746%;1.438%;1.187%;0.967%;1.140%;1.392%;2.383%;2.245%;5.472%;3.319%;5.466%;5.149%;0.963%;1.572%;1.982%;2.140%;2.440%;2.613%;2.975%;3.721%;5.159%;6.346%;7.314%;8.453%;9.845%;12.229%;14.474%;19.946%;23.265%;28.731%;33.880%
3;3301;33;Orinoco;Alto Vichada;Vichada;133;4;0.655974519;4.731218528;10401679;4487;2082;2286;2629;2323;3627;2580;5407;3686;2652;1797;1752;2266;3185;5623;10698;17635;9258;10022;805649.504;342.26;158.81;174.37;200.53;177.19;276.66;196.80;412.43;281.16;202.29;137.07;133.64;172.85;242.94;428.91;816.02;1345.16;706.18;764.45;0.042%;0.020%;0.022%;0.025%;0.022%;0.034%;0.024%;0.051%;0.035%;0.025%;0.017%;0.017%;0.021%;0.030%;0.053%;0.101%;0.167%;0.088%;0.095%;0.042%;0.062%;0.084%;0.109%;0.131%;0.165%;0.189%;0.241%;0.276%;0.301%;0.318%;0.334%;0.356%;0.386%;0.439%;0.540%;0.707%;0.795%;0.890%
3;3306;33;Orinoco;Bajo Vichada;Vichada;134;4;0.404927564;4.529551632;6292590;9912;9031;5197;16140;10772;9743;11476;9111;8004;7254;4445;6365;7013;10197;5465;8810;11646;21077;14617;496827.526;756.06;688.86;396.41;1231.12;821.66;743.17;875.36;694.97;610.53;553.32;339.05;485.51;534.94;777.80;416.86;672.01;888.33;1607.70;1114.95;0.152%;0.139%;0.080%;0.248%;0.165%;0.150%;0.176%;0.140%;0.123%;0.111%;0.068%;0.098%;0.108%;0.157%;0.084%;0.135%;0.179%;0.324%;0.224%;0.152%;0.291%;0.371%;0.618%;0.784%;0.933%;1.110%;1.249%;1.372%;1.484%;1.552%;1.650%;1.757%;1.914%;1.998%;2.133%;2.312%;2.635%;2.860%
3;3803;38;Orinoco;Ca?o Matav?n;Orinoco Directos;135;4;0.848232656;6.164120043;13479935;4586;1424;1944;4548;2281;1283;3958;2689;3180;3377;2504;2814;3771;3053;3281;4144;4682;10914;27382;1041210.501;349.81;108.62;148.28;346.91;173.99;97.86;301.91;205.11;242.56;257.59;191.00;214.65;287.64;232.88;250.27;316.09;357.13;832.49;2088.63;0.034%;0.010%;0.014%;0.033%;0.017%;0.009%;0.029%;0.020%;0.023%;0.025%;0.018%;0.021%;0.028%;0.022%;0.024%;0.030%;0.034%;0.080%;0.201%;0.034%;0.044%;0.058%;0.092%;0.108%;0.118%;0.147%;0.166%;0.190%;0.214%;0.233%;0.253%;0.281%;0.303%;0.327%;0.358%;0.392%;0.472%;0.673%
3;3218;32;Orinoco;Ca?o Chupabe;Guaviare;136;4;0.39131836;5.62902701;6180263;2857;14373;6729;7046;4787;1680;1986;1812;1555;1808;1807;1218;1976;3087;2686;3429;5779;9589;6568;480566.856;217.93;1096.34;513.27;537.45;365.14;128.15;151.49;138.22;118.61;137.91;137.83;92.91;150.72;235.47;204.88;261.56;440.81;731.43;500.99;0.045%;0.228%;0.107%;0.112%;0.076%;0.027%;0.032%;0.029%;0.025%;0.029%;0.029%;0.019%;0.031%;0.049%;0.043%;0.054%;0.092%;0.152%;0.104%;0.045%;0.273%;0.380%;0.492%;0.568%;0.595%;0.626%;0.655%;0.680%;0.708%;0.737%;0.756%;0.788%;0.837%;0.879%;0.934%;1.026%;1.178%;1.282%
3;3217;32;Orinoco;Bajo R?o Uv?;Guaviare;137;4;0.439616251;4.456095973;6834806;12160;21026;8853;18333;10945;8031;7620;11432;6781;4939;3666;3559;3686;6393;3796;8777;18979;24406;15662;539966.664;927.54;1603.81;675.29;1398.40;834.86;612.59;581.24;872.01;517.24;376.74;279.63;271.47;281.16;487.64;289.55;669.49;1447.67;1861.63;1194.66;0.172%;0.297%;0.125%;0.259%;0.155%;0.113%;0.108%;0.161%;0.096%;0.070%;0.052%;0.050%;0.052%;0.090%;0.054%;0.124%;0.268%;0.345%;0.221%;0.172%;0.469%;0.594%;0.853%;1.007%;1.121%;1.229%;1.390%;1.486%;1.556%;1.607%;1.658%;1.710%;1.800%;1.854%;1.978%;2.246%;2.591%;2.812%
3;3521;35;Orinoco;R?o Cravo Sur;Meta;138;4;0.420668248;4.537452012;6471000;8655;9803;8678;24760;14571;20813;18836;14165;17934;7552;11950;11368;9009;10706;10100;12929;21429;10146;16298;515552.041;660.18;747.75;661.94;1888.63;1111.44;1587.57;1436.77;1080.47;1367.96;576.05;911.52;867.12;687.19;816.63;770.40;986.19;1634.55;773.91;1243.17;0.128%;0.145%;0.128%;0.366%;0.216%;0.308%;0.279%;0.210%;0.265%;0.112%;0.177%;0.168%;0.133%;0.158%;0.149%;0.191%;0.317%;0.150%;0.241%;0.128%;0.273%;0.401%;0.768%;0.983%;1.291%;1.570%;1.780%;2.045%;2.157%;2.333%;2.502%;2.635%;2.793%;2.943%;3.134%;3.451%;3.601%;3.842%
3;3520;35;Orinoco;Directos al Meta entre r?os Cusiana y Cravo Sur;Meta;139;4;0.135518723;2.165004433;2126369;2393;1406;1798;2155;2772;2905;2196;1584;3559;791;1719;1440;1470;2102;1061;3631;3251;2204;3505;166239.683;182.53;107.25;137.15;164.38;211.44;221.59;167.51;120.82;271.47;60.34;131.12;109.84;112.13;160.34;80.93;276.96;247.98;168.12;267.35;0.110%;0.065%;0.082%;0.099%;0.127%;0.133%;0.101%;0.073%;0.163%;0.036%;0.079%;0.066%;0.067%;0.096%;0.049%;0.167%;0.149%;0.101%;0.161%;0.110%;0.174%;0.257%;0.356%;0.483%;0.616%;0.717%;0.790%;0.953%;0.989%;1.068%;1.134%;1.202%;1.298%;1.347%;1.513%;1.663%;1.764%;1.924%
3;3519;35;Orinoco;R?o Cusiana;Meta;140;4;0.41565669;4.123663103;6489101;7158;9630;6225;17463;11373;15563;12135;11986;12273;5129;8044;9280;3265;3999;3457;6397;7274;4649;6062;509692.096;546.00;734.55;474.83;1332.04;867.51;1187.11;925.63;914.26;936.16;391.23;613.58;707.86;249.05;305.03;263.69;487.95;554.84;354.61;462.40;0.107%;0.144%;0.093%;0.261%;0.170%;0.233%;0.182%;0.179%;0.184%;0.077%;0.120%;0.139%;0.049%;0.060%;0.052%;0.096%;0.109%;0.070%;0.091%;0.107%;0.251%;0.344%;0.606%;0.776%;1.009%;1.190%;1.370%;1.554%;1.630%;1.751%;1.890%;1.938%;1.998%;2.050%;2.146%;2.255%;2.324%;2.415%
3;3512;35;Orinoco;R?o Yucao;Meta;141;4;0.198633648;2.608367513;3169644;173;106;48;164;82;368;850;184;439;320;397;551;333;214;478;1156;1266;672;748;243883.231;13.20;8.09;3.66;12.51;6.25;28.07;64.84;14.04;33.49;24.41;30.28;42.03;25.40;16.32;36.46;88.18;96.57;51.26;57.06;0.005%;0.003%;0.002%;0.005%;0.003%;0.012%;0.027%;0.006%;0.014%;0.010%;0.012%;0.017%;0.010%;0.007%;0.015%;0.036%;0.040%;0.021%;0.023%;0.005%;0.009%;0.010%;0.015%;0.018%;0.029%;0.056%;0.062%;0.076%;0.086%;0.098%;0.115%;0.126%;0.132%;0.147%;0.183%;0.223%;0.244%;0.267%
3;3503;35;Orinoco;R?o Guatiqu?a;Meta;142;4;0.145049058;2.897276286;2294896;796;1897;760;1423;2212;850;1403;1851;1819;2560;3101;2750;292;305;435;644;1004;1217;615;178053.372;60.72;144.70;57.97;108.54;168.73;64.84;107.02;141.19;138.75;195.27;236.54;209.76;22.27;23.26;33.18;49.12;76.58;92.83;46.91;0.034%;0.081%;0.033%;0.061%;0.095%;0.036%;0.060%;0.079%;0.078%;0.110%;0.133%;0.118%;0.013%;0.013%;0.019%;0.028%;0.043%;0.052%;0.026%;0.034%;0.115%;0.148%;0.209%;0.304%;0.340%;0.400%;0.479%;0.557%;0.667%;0.800%;0.918%;0.930%;0.943%;0.962%;0.990%;1.033%;1.085%;1.111%
3;3505;35;Orinoco;R?o Humea;Meta;143;4;0.117353521;2.574801669;1842780;1026;1529;1526;3748;1817;1772;1578;2371;1760;2795;3564;4030;555;981;925;771;1022;2186;932;144029.207;78.26;116.63;116.40;285.89;138.60;135.16;120.37;180.85;134.25;213.20;271.85;307.40;42.33;74.83;70.56;58.81;77.96;166.74;71.09;0.054%;0.081%;0.081%;0.198%;0.096%;0.094%;0.084%;0.126%;0.093%;0.148%;0.189%;0.213%;0.029%;0.052%;0.049%;0.041%;0.054%;0.116%;0.049%;0.054%;0.135%;0.216%;0.415%;0.511%;0.605%;0.688%;0.814%;0.907%;1.055%;1.244%;1.457%;1.487%;1.539%;1.588%;1.628%;1.683%;1.798%;1.848%
