cuenca|area_hidrografica|zona_hidrografica|subzona_hidrografica|departamento|municipio|area_cuenca_ha|area_municipio_por_cuenca_ha|area_municipio_por_cuenca_porc
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|LABRANZAGRANDE|515552.04|58050.78|11.26
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|PAJARITO|515552.04|13.19|0
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|AQUITANIA|515552.04|104.92|0.02
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|MONGUA|515552.04|23963.9|4.65
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|GÁMEZA|515552.04|3066.95|0.6
138|Orinoco|Meta|Río Cravo Sur|BOYACÁ|TASCO|515552.04|5665.96|1.1
139|Orinoco|Meta|Directos al Meta entre ríos Cusiana y Cravo Sur|META|PUERTO GAITÁN|166239.68|830.64|0.5
139|Orinoco|Meta|Directos al Meta entre ríos Cusiana y Cravo Sur|CASANARE|YOPAL|166239.68|22980.84|13.82
139|Orinoco|Meta|Directos al Meta entre ríos Cusiana y Cravo Sur|CASANARE|MANÍ|166239.68|28439.14|17.11
139|Orinoco|Meta|Directos al Meta entre ríos Cusiana y Cravo Sur|CASANARE|OROCUÉ|166239.68|113989.06|68.57
140|Orinoco|Meta|Río Cusiana|META|PUERTO GAITÁN|509692.1|84.94|0.02
140|Orinoco|Meta|Río Cusiana|CASANARE|YOPAL|509692.1|27542.56|5.4
140|Orinoco|Meta|Río Cusiana|CASANARE|MANÍ|509692.1|162645.64|31.91
140|Orinoco|Meta|Río Cusiana|CASANARE|MONTERREY|509692.1|87.71|0.02
140|Orinoco|Meta|Río Cusiana|CASANARE|TAURAMENA|509692.1|67033.25|13.15
140|Orinoco|Meta|Río Cusiana|CASANARE|RECETOR|509692.1|18630.93|3.66
140|Orinoco|Meta|Río Cusiana|CASANARE|AGUAZUL|509692.1|143736.36|28.2
140|Orinoco|Meta|Río Cusiana|BOYACÁ|LABRANZAGRANDE|509692.1|6185.9|1.21
140|Orinoco|Meta|Río Cusiana|BOYACÁ|PAJARITO|509692.1|30854.07|6.05
140|Orinoco|Meta|Río Cusiana|BOYACÁ|AQUITANIA|509692.1|24723.75|4.85
140|Orinoco|Meta|Río Cusiana|BOYACÁ|SOGAMOSO|509692.1|4060.78|0.8
140|Orinoco|Meta|Río Cusiana|BOYACÁ|MONGUA|509692.1|62.61|0.01
140|Orinoco|Meta|Río Cusiana|BOYACÁ|PÁEZ|509692.1|25.16|0.01
140|Orinoco|Meta|Río Cusiana|CASANARE|CHÁMEZA|509692.1|23998.83|4.71
141|Orinoco|Meta|Río Yucao|META|PUERTO GAITÁN|243883.23|13896.57|5.7
141|Orinoco|Meta|Río Yucao|CASANARE|MANÍ|243883.23|13.12|0.01
141|Orinoco|Meta|Río Yucao|META|PUERTO LÓPEZ|243883.23|229973.54|94.3
142|Orinoco|Meta|Río Guatiquía|META|CUMARAL|178053.37|19678.82|11.05
142|Orinoco|Meta|Río Guatiquía|META|PUERTO LÓPEZ|178053.37|3344.3|1.88
142|Orinoco|Meta|Río Guatiquía|META|RESTREPO|178053.37|30618|17.2
142|Orinoco|Meta|Río Guatiquía|META|VILLAVICENCIO|178053.37|50739.67|28.5
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|QUETAME|178053.37|49.28|0.03
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|FÓMEQUE|178053.37|22437.3|12.6
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|CHOACHÍ|178053.37|12.26|0.01
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|LA CALERA|178053.37|2.73|0
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|JUNÍN|178053.37|613.91|0.35
142|Orinoco|Meta|Río Guatiquía|META|SAN JUANITO|178053.37|23095.27|12.97
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|GUAYABETAL|178053.37|7.8|0
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|GACHALÁ|178053.37|80.66|0.05
142|Orinoco|Meta|Río Guatiquía|CUNDINAMARCA|MEDINA|178053.37|132.11|0.07
142|Orinoco|Meta|Río Guatiquía|META|EL CALVARIO|178053.37|27241.27|15.3
143|Orinoco|Meta|Río Humea|META|CUMARAL|144029.21|3551.35|2.47
143|Orinoco|Meta|Río Humea|META|CABUYARO|144029.21|12653.18|8.79
143|Orinoco|Meta|Río Humea|META|PUERTO LÓPEZ|144029.21|6490.87|4.51
143|Orinoco|Meta|Río Humea|CUNDINAMARCA|JURISDICCIÓN DE UBALÁ|144029.21|930.53|0.65
143|Orinoco|Meta|Río Humea|CUNDINAMARCA|PARATEBUENO|144029.21|26308.99|18.27
143|Orinoco|Meta|Río Humea|META|VILLAVICENCIO|144029.21|30.26|0.02
143|Orinoco|Meta|Río Humea|META|SAN JUANITO|144029.21|95.52|0.07
143|Orinoco|Meta|Río Humea|CUNDINAMARCA|GACHALÁ|144029.21|157.58|0.11
143|Orinoco|Meta|Río Humea|CUNDINAMARCA|MEDINA|144029.21|93810.92|65.13
144|Orinoco|Meta|Río Guacavía|META|CUMARAL|85024.18|39315.58|46.24
144|Orinoco|Meta|Río Guacavía|META|RESTREPO|85024.18|6189.44|7.28
144|Orinoco|Meta|Río Guacavía|CUNDINAMARCA|PARATEBUENO|85024.18|14599.33|17.17
144|Orinoco|Meta|Río Guacavía|META|SAN JUANITO|85024.18|23.19|0.03
144|Orinoco|Meta|Río Guacavía|CUNDINAMARCA|MEDINA|85024.18|24824.48|29.2
144|Orinoco|Meta|Río Guacavía|META|EL CALVARIO|85024.18|72.15|0.09
145|Orinoco|Meta|Río Guavio|BOYACÁ|SAN LUIS DE GACENO|228859.96|14594.55|6.38
145|Orinoco|Meta|Río Guavio|BOYACÁ|SANTA MARÍA|228859.96|10749.71|4.7
145|Orinoco|Meta|Río Guavio|BOYACÁ|CHIVOR|228859.96|5856.44|2.56
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|JURISDICCIÓN DE UBALÁ|228859.96|20714.99|9.05
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|PARATEBUENO|228859.96|16922.17|7.39
145|Orinoco|Meta|Río Guavio|BOYACÁ|GUAYATÁ|228859.96|91.61|0.04
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|FÓMEQUE|228859.96|81.5|0.04
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|GUASCA|228859.96|10173.45|4.45
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|GUATAVITA|228859.96|9560.72|4.18
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|JUNÍN|228859.96|33602.91|14.68
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|GACHETÁ|228859.96|26218.98|11.46
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|GAMA|228859.96|10889.62|4.76
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|UBALÁ|228859.96|30314.01|13.25
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|MANTA|228859.96|25.56|0.01
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|MACHETÁ|228859.96|92.69|0.04
145|Orinoco|Meta|Río Guavio|META|SAN JUANITO|228859.96|132.45|0.06
145|Orinoco|Meta|Río Guavio|BOYACÁ|ALMEIDA|228859.96|10.13|0
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|SESQUILÉ|228859.96|11.65|0.01
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|GACHALÁ|228859.96|38296.18|16.73
145|Orinoco|Meta|Río Guavio|CUNDINAMARCA|MEDINA|228859.96|520.63|0.23
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|SAN MARTÍN|384420.18|150276.5|39.09
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|PUERTO LÓPEZ|384420.18|6328.75|1.65
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|SAN CARLOS DE GUAROA|384420.18|70257.85|18.28
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|CUBARRAL|384420.18|14764.36|3.84
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|CASTILLA LA NUEVA|384420.18|50816.78|13.22
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|CUNDINAMARCA|GUTIÉRREZ|384420.18|18.56|0.01
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|GUAMAL|384420.18|23188.88|6.03
146|Orinoco|Meta|Rio Metica (Guamal - Humadea)|META|ACACÍAS|384420.18|68768.49|17.89
147|Orinoco|Meta|Río Guayuriba|META|PUERTO LÓPEZ|319898.95|1926.88|0.6
147|Orinoco|Meta|Río Guayuriba|META|SAN CARLOS DE GUAROA|319898.95|11237.19|3.51
147|Orinoco|Meta|Río Guayuriba|META|VILLAVICENCIO|319898.95|19117.81|5.98
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|PASCA|319898.95|44.74|0.01
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|GUTIÉRREZ|319898.95|44436.66|13.89
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|CÁQUEZA|319898.95|11345.78|3.55
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|UNE|319898.95|21072.21|6.59
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|QUETAME|319898.95|13247.33|4.14
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|FÓMEQUE|319898.95|23384.13|7.31
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|CHOACHÍ|319898.95|20946.91|6.55
147|Orinoco|Meta|Río Guayuriba|SATA FE DE BOGOTÁ D.C.|BOGOTÁ, D.C.|319898.95|35254.03|11.02
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|LA CALERA|319898.95|14415.84|4.51
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|GUASCA|319898.95|4548.43|1.42
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|JUNÍN|319898.95|21.02|0.01
147|Orinoco|Meta|Río Guayuriba|META|GUAMAL|319898.95|180.4|0.06
147|Orinoco|Meta|Río Guayuriba|META|ACACÍAS|319898.95|39596.71|12.38
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|CHIPAQUE|319898.95|14399.7|4.5
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|GUAYABETAL|319898.95|22072.17|6.9
147|Orinoco|Meta|Río Guayuriba|META|EL CALVARIO|319898.95|159.03|0.05
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|FOSCA|319898.95|11617.86|3.63
147|Orinoco|Meta|Río Guayuriba|CUNDINAMARCA|UBAQUE|319898.95|10871.42|3.4
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|CASANARE|MANÍ|196744.52|350.43|0.18
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|META|SAN MARTÍN|196744.52|14080.87|7.16
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|META|CABUYARO|196744.52|280.41|0.14
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|META|PUERTO LÓPEZ|196744.52|181312.49|92.16
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|META|SAN CARLOS DE GUAROA|196744.52|6.33|0
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|CASANARE|VILLANUEVA|196744.52|282.28|0.14
148|Orinoco|Meta|Directos Rio Metica entre ríos Guayuriba y Yucao|CASANARE|TAURAMENA|196744.52|431.71|0.22
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|META|BARRANCA DE UPÍA|124305.48|31465.53|25.31
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|META|CABUYARO|124305.48|62926.8|50.62
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|META|PUERTO LÓPEZ|124305.48|650.74|0.52
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|CASANARE|VILLANUEVA|124305.48|2.29|0
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|CUNDINAMARCA|PARATEBUENO|124305.48|29145.23|23.45
149|Orinoco|Meta|Directos al Río Meta entre ríos Humea y Upia (mi)|CUNDINAMARCA|MEDINA|124305.48|114.89|0.09
150|Orinoco|Guaviare|Río Ariari|META|MAPIRIPÁN|808081.34|24983.21|3.09
150|Orinoco|Guaviare|Río Ariari|META|SAN MARTÍN|808081.34|22350.67|2.77
150|Orinoco|Guaviare|Río Ariari|META|PUERTO LLERAS|808081.34|150777.76|18.66
150|Orinoco|Guaviare|Río Ariari|META|PUERTO RICO|808081.34|109684.21|13.57
150|Orinoco|Guaviare|Río Ariari|META|PUERTO CONCORDIA|808081.34|44322.09|5.49
150|Orinoco|Guaviare|Río Ariari|META|MESETAS|808081.34|31.86|0
150|Orinoco|Guaviare|Río Ariari|META|SAN JUAN DE ARAMA|808081.34|64473.48|7.98
150|Orinoco|Guaviare|Río Ariari|META|FUENTE DE ORO|808081.34|57916.37|7.17
150|Orinoco|Guaviare|Río Ariari|META|GRANADA|808081.34|33571.42|4.15
150|Orinoco|Guaviare|Río Ariari|META|CUBARRAL|808081.34|85931.37|10.63
150|Orinoco|Guaviare|Río Ariari|META|VISTAHERMOSA|808081.34|30074.81|3.72
150|Orinoco|Guaviare|Río Ariari|CUNDINAMARCA|GUTIÉRREZ|808081.34|201.28|0.03
150|Orinoco|Guaviare|Río Ariari|SATA FE DE BOGOTÁ D.C.|BOGOTÁ, D.C.|808081.34|182.8|0.02
150|Orinoco|Guaviare|Río Ariari|META|LEJANÍAS|808081.34|73304.14|9.07
150|Orinoco|Guaviare|Río Ariari|META|GUAMAL|808081.34|36978.53|4.58
150|Orinoco|Guaviare|Río Ariari|META|ACACÍAS|808081.34|4235.93|0.52
150|Orinoco|Guaviare|Río Ariari|META|EL CASTILLO|808081.34|57255.29|7.09
150|Orinoco|Guaviare|Río Ariari|META|EL DORADO|808081.34|11763.85|1.46
150|Orinoco|Guaviare|Río Ariari|META|URIBE|808081.34|42.27|0.01
151|Orinoco|Guaviare|Río Guape|META|LA MACARENA|384241.85|66.08|0.02
151|Orinoco|Guaviare|Río Guape|META|MESETAS|384241.85|141598.09|36.85
151|Orinoco|Guaviare|Río Guape|META|CUBARRAL|384241.85|15039.63|3.91
151|Orinoco|Guaviare|Río Guape|META|VISTAHERMOSA|384241.85|78986.26|20.56
151|Orinoco|Guaviare|Río Guape|SATA FE DE BOGOTÁ D.C.|BOGOTÁ, D.C.|384241.85|108.66|0.03
151|Orinoco|Guaviare|Río Guape|META|LEJANÍAS|384241.85|343.8|0.09
151|Orinoco|Guaviare|Río Guape|META|URIBE|384241.85|147613.58|38.42
151|Orinoco|Guaviare|Río Guape|HUILA|COLOMBIA|384241.85|485.74|0.13
152|Orinoco|Guaviare|Alto Río Uvá|VICHADA|CUMARIBO|442363.85|353769.28|79.97
152|Orinoco|Guaviare|Alto Río Uvá|META|PUERTO GAITÁN|442363.85|88594.58|20.03
153|Orinoco|Orinoco Directos|Directos Río Atabapo (mi)|GUAINIA|INIRIDA|458534.19|143998.78|31.4
153|Orinoco|Orinoco Directos|Directos Río Atabapo (mi)|GUAINIA|CACAHUAL (Cor. Departamental)|458534.19|230506.62|50.27
153|Orinoco|Orinoco Directos|Directos Río Atabapo (mi)|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|458534.19|84016.81|18.32
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|TIBÚ|343978.58|105844.74|30.77
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|SARDINATA|343978.58|146092.29|42.47
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|CÚCUTA|343978.58|4536.34|1.32
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|EL ZULIA|343978.58|11766.86|3.42
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|LOURDES|343978.58|8793.36|2.56
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|GRAMALOTE|343978.58|2582.2|0.75
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|BUCARASICA|343978.58|26998.37|7.85
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|VILLA CARO|343978.58|32906.96|9.57
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|SAN CALIXTO|343978.58|13.17|0
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|CÁCHIRA|343978.58|694.91|0.2
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|SANTIAGO|343978.58|4.8|0
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|EL TARRA|343978.58|70.72|0.02
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|ÁBREGO|343978.58|73.93|0.02
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|HACARÍ|343978.58|32.71|0.01
154|Caribe|Catatumbo|Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)|NORTE DE SANTANDER|SALAZAR|343978.58|3567.23|1.04
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|TIBÚ|176293.93|50.31|0.03
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|SARDINATA|176293.93|145.35|0.08
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|BUCARASICA|176293.93|32.85|0.02
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|VILLA CARO|176293.93|6860.48|3.89
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|LA PLAYA|176293.93|12411.03|7.04
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|SAN CALIXTO|176293.93|15748.3|8.93
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|CÁCHIRA|176293.93|1620.06|0.92
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|EL TARRA|176293.93|21585.65|12.24
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|ÁBREGO|176293.93|76131.82|43.19
155|Caribe|Catatumbo|Río Tarra|NORTE DE SANTANDER|HACARÍ|176293.93|41708.08|23.66
156|Orinoco|Meta|Río Melúa|META|SAN MARTÍN|188324.94|21220.75|11.27
156|Orinoco|Meta|Río Melúa|META|PUERTO LÓPEZ|188324.94|167101.73|88.73
157|Orinoco|Meta|Caño Cumaral|META|SAN MARTÍN|111247.68|111247.68|100
158|Orinoco|Meta|Río Manacacias|META|MAPIRIPÁN|698043.97|97360.14|13.95
158|Orinoco|Meta|Río Manacacias|META|PUERTO GAITÁN|698043.97|189624.22|27.17
158|Orinoco|Meta|Río Manacacias|CASANARE|MANÍ|698043.97|416.38|0.06
158|Orinoco|Meta|Río Manacacias|META|SAN MARTÍN|698043.97|273491.37|39.18
158|Orinoco|Meta|Río Manacacias|META|PUERTO LÓPEZ|698043.97|56810.48|8.14
158|Orinoco|Meta|Río Manacacias|META|PUERTO LLERAS|698043.97|80341.38|11.51
159|Orinoco|Guaviare|Río Iteviare|VICHADA|CUMARIBO|485653.49|204530.47|42.11
159|Orinoco|Guaviare|Río Iteviare|META|MAPIRIPÁN|485653.49|149715.25|30.83
159|Orinoco|Guaviare|Río Iteviare|META|PUERTO GAITÁN|485653.49|131407.77|27.06
160|Orinoco|Guaviare|Bajo Guaviare|GUAINIA|MAPIRIPANA (Cor. Departamental)|884937.06|73914.16|8.35
160|Orinoco|Guaviare|Bajo Guaviare|GUAINIA|BARRANCO MINA (Cor. Departamental)|884937.06|249320.37|28.17
160|Orinoco|Guaviare|Bajo Guaviare|GUAINIA|INIRIDA|884937.06|124408.92|14.06
160|Orinoco|Guaviare|Bajo Guaviare|VICHADA|CUMARIBO|884937.06|437293.62|49.42
161|Orinoco|Guaviare|Río Siare|GUAVIARE|SAN JOSÉ DEL GUAVIARE|443727.48|0.67|0
161|Orinoco|Guaviare|Río Siare|VICHADA|CUMARIBO|443727.48|119653.71|26.97
161|Orinoco|Guaviare|Río Siare|META|MAPIRIPÁN|443727.48|324073.11|73.03
162|Orinoco|Guaviare|Alto Guaviare|GUAVIARE|EL RETORNO|1036733.91|18.59|0
162|Orinoco|Guaviare|Alto Guaviare|GUAVIARE|CALAMAR|1036733.91|10443.22|1.01
162|Orinoco|Guaviare|Alto Guaviare|GUAVIARE|SAN JOSÉ DEL GUAVIARE|1036733.91|336041.62|32.41
162|Orinoco|Guaviare|Alto Guaviare|META|LA MACARENA|1036733.91|235499.16|22.72
162|Orinoco|Guaviare|Alto Guaviare|META|PUERTO RICO|1036733.91|206240.64|19.89
162|Orinoco|Guaviare|Alto Guaviare|META|PUERTO CONCORDIA|1036733.91|15069.58|1.45
162|Orinoco|Guaviare|Alto Guaviare|META|VISTAHERMOSA|1036733.91|233421.1|22.52
163|Orinoco|Inírida|Caño Bocón|GUAINIA|BARRANCO MINA (Cor. Departamental)|692222.99|296855.03|42.88
163|Orinoco|Inírida|Caño Bocón|GUAINIA|INIRIDA|692222.99|395346.43|57.11
164|Orinoco|Guaviare|Caño Minisiare|GUAINIA|MAPIRIPANA (Cor. Departamental)|233176.38|40458.46|17.35
164|Orinoco|Guaviare|Caño Minisiare|GUAINIA|BARRANCO MINA (Cor. Departamental)|233176.38|192712.48|82.65
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|EL CARMEN|233974.05|23530.81|10.06
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|CONVENCIÓN|233974.05|30154.05|12.89
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|TEORAMA|233974.05|41787.22|17.86
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|OCAÑA|233974.05|30955.18|13.23
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|LA PLAYA|233974.05|11773.42|5.03
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|SAN CALIXTO|233974.05|24161.56|10.33
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|EL TARRA|233974.05|14572.56|6.23
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|ÁBREGO|233974.05|42668.61|18.24
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|HACARÍ|233974.05|119.86|0.05
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|CESAR|GONZÁLEZ|233974.05|6376.61|2.73
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|CESAR|LA GLORIA|233974.05|3.04|0
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|CESAR|RÍO DE ORO|233974.05|5990.29|2.56
165|Caribe|Catatumbo|Río Algodonal (Alto Catatumbo)|NORTE DE SANTANDER|JURISDICCIÓN DE OCAÑA|233974.05|1880.84|0.8
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|TIBÚ|342589.55|7042.31|2.06
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|SARDINATA|342589.55|13.74|0
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|PUERTO SANTANDER|342589.55|3381|0.99
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|CÚCUTA|342589.55|71760.93|20.95
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|EL ZULIA|342589.55|38348.13|11.19
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|LOURDES|342589.55|104.91|0.03
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|GRAMALOTE|342589.55|12360.76|3.61
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|VILLA CARO|342589.55|2.58|0
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|CÁCHIRA|342589.55|31.01|0.01
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|SANTIAGO|342589.55|18838.38|5.5
166|Caribe|Catatumbo|Río Zulia|SANTANDER|SURATÁ|342589.55|33.33|0.01
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|SAN CAYETANO|342589.55|13348.08|3.9
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|CUCUTILLA|342589.55|36825.83|10.75
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|PAMPLONITA|342589.55|17.07|0.01
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|MUTISCUA|342589.55|15852.1|4.63
166|Caribe|Catatumbo|Río Zulia|SANTANDER|VETAS|342589.55|5.9|0
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|SALAZAR|342589.55|45544.13|13.29
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|DURANIA|342589.55|17517.5|5.11
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|ARBOLEDAS|342589.55|45604.6|13.31
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|BOCHALEMA|342589.55|3090.49|0.9
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|PAMPLONA|342589.55|11414.55|3.33
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|CÁCOTA|342589.55|74.16|0.02
166|Caribe|Catatumbo|Río Zulia|NORTE DE SANTANDER|SILOS|342589.55|1378.05|0.4
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|TOLEDO|140502.55|101.25|0.07
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|PUERTO SANTANDER|140502.55|1049.36|0.75
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|CÚCUTA|140502.55|37403.24|26.62
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|VILLA DEL ROSARIO|140502.55|9207.15|6.55
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|RAGONVALIA|140502.55|9731.92|6.93
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|HERRÁN|140502.55|10430.99|7.42
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|SAN CAYETANO|140502.55|26.93|0.02
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|CHINÁCOTA|140502.55|16545.94|11.78
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|CUCUTILLA|140502.55|17.35|0.01
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|PAMPLONITA|140502.55|16204.02|11.53
167|Caribe|Catatumbo|Río Pamplonita|NORTE DE SANTANDER|LABATECA|140502.55|19.12|0.01
